mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:);
0; 10; 0.9; -0.198734; 0.18857; 38; 1.9984e-14; [1.61278, 14.1313, 7.16314, 28.5808, 5.08523, 4.38645, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.208333; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 4.22225, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -1.37931; [10.6578, 14.1313, 13.5596, 12.4577, 5.08523, -1.71549, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.230112; 0.723478; 39; 1.9984e-14; [1.61278, 14.1313, 7.16314, 28.5808, 5.08523, 4.38645, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.106383; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -7.32143; [10.6578, 14.014, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, -24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.252808; 1.14365; 40; 1.9984e-14; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 4.22225, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.105263; [10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -11.5556; [10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, -10.072, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.365574; 1.06068; 41; 1.9984e-14; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 4.22225, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.106383; [10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -8.65385; [10.6578, 14.014, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, -9.28619, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.137602; 0.119643; 42; 1.9984e-14; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 4.22225, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.105263; [1.61278, 14.1313, 7.16314, 12.4577, 5.08523, 6.20764, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 13.6998, 3.06475, 12.1911, 0.041854, 3.04198, 18.1474, 24.4696, 3.76483, 7.84797, ]; -0.543478; [10.6578, 14.014, 7.16314, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.155132; 0.127725; 43; 1.9984e-14; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 4.22225, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.107527; [10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 4.22225, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.543478; [10.6578, 14.014, 7.16314, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.329978; 1.38316; 44; 1.9984e-14; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 4.22225, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.105263; [10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -11.2766; [10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, -5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, -24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.503724; 1.73015; 45; 1.9984e-14; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.107527; [10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -11.2766; [10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, -5.09657, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 18.1474, -24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.162547; 0.116926; 46; 1.9984e-14; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.107527; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 3.92526, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.555556; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ];
0; 10; 0.9; -0.202165; 0.535471; 47; 1.9984e-14; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -0.105263; [1.61278, 14.1313, 13.5596, 12.4577, 5.08523, 4.38645, 5.86191, 8.10617, 5.32738, 3.18823, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ]; -5.39683; [-10.6578, 14.1313, 13.5596, 12.4577, 5.08523, 6.20764, 5.86191, 8.10617, 5.32738, 9.28619, 4.15477, 9.74415, 10.6715, 3.06475, 9.40617, 0.041854, 3.04198, 8.10845, 24.4696, 3.76483, 7.84797, ];
