mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:)
-10; 10; 0.9; 1.52722e-20; 1.26701e-19; 10; 1.27171e-18; [2.43179, -8.3545, -5.93505, -3.19516, 4.38679, -13.4492, -11.8316, 5.06185, -3.2728, -22.7572, -5.19791, -19.4941, -22.5037, -0.0723803, -29.7117, -24.5316, 1.81455, -10.8683, -12.0961, -28.2383, 2.8879, ]; 3.88641e-23; -6.73397, -0.00989895, -24.1208, -17.9246, -19.175, 5.59881, -18.651, -17.1874, -5.55129, -25.6777, -9.86332, -22.8025, 4.16651, -9.93528, -7.85825, -4.50241, -6.72562, -19.8538, -19.362, 1.72829, 14.2987, ]; 0; -17.729, -14.8124, -1.17952, 7.84129, -19.175, 10.0027, 5.03759, -17.4315, -31.1703, -20.1357, -16.0824, 7.80369, 2.33355, -9.93528, -12.3728, -2.37016, -10.7887, -25.2816, -22.0767, -16.8751, -13.3105, ];
-10; 10; 0.9; 5.55764e-20; 5.44371e-19; 11; 5.47173e-18; [-14.2246, 0.50624, -4.75357, -30.1898, -19.1371, -14.779, 3.62415, -4.26762, -16.7783, 1.48194, -6.59017, -25.0618, -11.9345, -4.89476, -12.6093, 13.8548, -10.3372, -5.3152, -5.89323, -26.7066, -4.97189, ]; 1.24543e-23; 2.84064, -26.844, -24.1208, -4.42365, -27.4293, -4.82237, -33.8918, 1.80222, -11.73, 1.58396, -12.3702, -26.3102, -3.67695, -12.5244, -10.8767, -4.50241, -10.0429, -21.7758, -8.42052, -19.3486, -17.132, ]; 0; -13.6518, -15.8044, -18.3944, -11.642, -18.6799, -21.2538, 4.06302, 4.78926, -12.6937, -22.6691, -8.72037, -18.1551, -8.3566, -7.70397, -17.6445, -20.8682, -1.13764, -15.9083, 6.45354, 3.8008, -0.728802, ];
-10; 10; 0.9; 5.55975e-20; 5.44369e-19; 12; 5.47173e-18; [-14.2246, 0.50624, -4.75357, -30.1898, -19.1371, -14.779, 3.62415, -4.26762, -16.7783, 1.48194, -6.59017, -25.0618, -11.9345, -4.89476, -12.6093, 13.8548, -10.3372, -5.3152, -5.89323, -26.7066, -4.97189, ]; 1.21553e-24; -6.73397, -17.5562, -14.1483, 7.84129, 19.175, 10.0027, -14.9161, -11.6661, -17.387, -26.8119, -9.46843, 7.80369, -9.52498, -9.93528, -6.4752, -0.350865, -16.5467, -12.2375, -20.4001, -17.374, -16.3267, ]; 0; -5.26165, -9.93288, -8.91699, -17.3428, -9.82201, -16.2106, -6.55618, -12.8976, -20.8955, -26.1251, -17.8845, -7.52781, -21.9193, -25.5698, -4.80978, 4.24319, 4.46822, -17.5634, -7.00565, -25.5591, -12.2723, ];
-10; 10; 0.9; 5.61525e-20; 5.44335e-19; 13; 5.47173e-18; [-14.2246, 0.50624, -4.75357, -30.1898, -19.1371, -14.779, 3.62415, -4.26762, -16.7783, 1.48194, -6.59017, -25.0618, -11.9345, -4.89476, -12.6093, 13.8548, -10.3372, -5.3152, -5.89323, -26.7066, -4.97189, ]; 1.11573e-23; -6.02446, -17.5562, -25.6675, 7.84129, -19.175, 5.59881, -9.61732, -12.0743, -31.1703, 1.58396, -9.86332, -10.4489, 2.33355, -19.7187, -12.3728, -0.350865, -0.621177, -10.8779, -19.362, -17.3613, -13.3105, ]; 0; -6.73397, -20.8105, -25.6675, -26.1596, -21.6776, 9.65058, -19.2979, -17.1141, -16.3182, -21.0428, -9.86332, -16.0296, 0.174166, -6.4447, -10.3161, -4.50241, -0.621177, -10.8779, -16.3641, -17.3613, -5.60106, ];
-10; 10; 0.9; 2.00916e-21; 8.70241e-21; 14; 5.33226e-20; [-6.73397, -17.5562, -24.1208, 7.84129, -29.0097, 5.59881, -14.9161, -17.0895, -3.51592, 1.58396, -9.86332, -16.0296, 4.16651, 4.72093, -10.8767, -17.159, -0.621177, -10.8779, -22.0767, -17.3613, -6.2347, ]; 3.97231e-23; -3.32825, -5.39462, -12.8604, -11.0562, -24.5104, -4.15447, -1.02179, -3.56878, -15.1625, -13.9061, -7.76756, -3.49477, -7.27672, -17.4201, -6.4261, -12.7265, -5.39172, -10.3461, -11.3131, -10.0831, -1.94985, ]; 0; -15.6806, -24.4118, -2.86507, -23.3493, -5.37958, -12.8051, -14.9161, -17.1874, -24.1071, -21.0428, -20.7561, -14.7639, -24.0479, -1.16072, -18.8077, -9.37155, -17.2548, -17.3517, -11.8366, 1.72829, -1.16078, ];
-10; 10; 0.9; 1.26578e-20; 1.10806e-19; 15; 1.11285e-18; [-6.04097, -6.80397, -4.80632, -19.1428, -19.6678, 11.7142, -14.9026, -12.4407, -5.40906, -9.02575, -10.6203, -27.8321, -8.68967, -17.9124, -22.8243, -18.0756, -5.34761, -34.177, -16.389, -10.3497, 6.72756, ]; 5.63024e-23; -13.1291, -23.6984, -22.1171, 3.52394, -19.175, -0.790025, -9.61732, -17.0895, -31.1703, 0.920045, -15.8438, -24.5914, -7.4856, 4.72093, -10.8767, 11.8101, -5.07573, -10.8779, -23.4041, -5.90848, -11.7494, ]; 0; -6.73397, 0.181444, -3.42383, -16.5292, -21.6776, 9.65058, -19.2979, -17.1874, -4.72219, -21.0428, -9.1097, -16.1613, -11.4141, -1.16072, -3.76768, 1.87557, -14.9218, -10.8779, -16.3641, 1.97502, -5.60106, ];
-10; 10; 0.9; 1.57243e-20; 1.14556e-19; 16; 1.11285e-18; [-6.04097, -6.80397, -4.80632, -19.1428, -19.6678, 11.7142, -14.9026, -12.4407, -5.40906, -9.02575, -10.6203, -27.8321, -8.68967, -17.9124, -22.8243, -18.0756, -5.34761, -34.177, -16.389, -10.3497, 6.72756, ]; 2.829e-23; -6.27568, -5.44972, 0.754779, -11.6946, -11.2288, -25.8721, -10.1669, 7.63402, -23.3693, 10.6488, -7.7767, -27.6082, -5.82217, 0.100043, -6.48153, -24.7104, -16.4942, -17.1339, -6.56732, -9.70154, 22.1495, ]; 0; -4.69292, 2.73684, -7.57152, -16.6765, -17.3159, 17.9901, -19.3011, 2.22601, -14.2054, -19.9836, -7.64537, 0.411724, -13.189, -17.0537, -14.551, -19.6141, -17.4382, -4.86558, -10.868, -16.9679, -8.25507, ];
-10; 10; 0.9; 6.86416e-17; 6.82658e-16; 17; 6.861e-15; [-15.6806, -21.7834, -9.79666, 6.00006, -25.964, -3.70791, -14.3941, -13.1868, -1.88775, 0.920045, 3.19856, -10.4489, -23.9312, -28.1845, -7.68587, -15.0666, -2.07944, -10.2187, -14.9963, -11.6162, -0.642638, ]; 1.45842e-23; 1.83167, -23.9644, 0.0265071, -17.9246, -21.2158, 3.46835, 15.0727, -16.8658, -7.52169, -3.72532, -16.449, -15.5601, 10.0055, -1.16072, -10.8767, -4.50241, -6.72562, -21.6307, -16.6777, 4.0782, 2.60261, ]; 0; -4.10127, 1.9618, 4.41195, -16.4405, -2.9488, -4.52954, -19.5554, -16.9568, 1.50981, -7.6563, -18.9617, -20.4767, -18.0105, -14.3847, -14.1842, -1.3204, 2.85017, 0.537862, -2.5511, -20.418, 2.2466, ];
-10; 10; 0.9; 3.15083e-20; 2.75399e-19; 18; 2.75452e-18; [-15.9016, -2.39576, -21.4665, -17.9246, -19.175, -12.8051, -4.27157, -10.2668, -7.01462, -8.95099, -13.9789, -10.4489, -17.7463, -15.4079, -10.8767, -9.37155, -6.72562, -17.3517, -18.0973, 0.696328, -5.60106, ]; 3.29292e-24; -15.9016, -17.5562, -25.6675, -1.75383, -5.37958, 10.0027, -14.9161, -10.2668, -7.52169, 0.784444, -20.7561, -10.4489, -11.4141, -15.4079, -10.9635, -9.37155, -6.72562, -17.3517, -14.9963, 0.696328, -6.2347, ]; 0; -15.9016, -2.39576, -21.4665, 7.84129, 5.84894, -12.8051, -19.3011, -10.2668, -14.2054, -8.95099, -13.9789, -16.0296, -11.4141, -14.2224, -10.8767, -9.37155, -6.72562, -4.86558, -18.0973, -16.9679, -5.60106, ];
-10; 10; 0.9; 3.15835e-20; 2.75391e-19; 19; 2.75452e-18; [-15.9016, -2.39576, -21.4665, -17.9246, -19.175, -12.8051, -4.27157, -10.2668, -7.01462, -8.95099, -13.9789, -10.4489, -17.7463, -15.4079, -10.8767, -9.37155, -6.72562, -17.3517, -18.0973, 0.696328, -5.60106, ]; 2.11185e-23; -6.73397, -17.5562, -3.42383, -17.9246, 19.175, 17.9901, -19.3011, 2.22601, -7.52169, 1.58396, -7.64537, -10.4489, -11.4141, -1.16072, -10.8767, 1.87557, -6.72562, -17.3517, -11.8366, -16.9679, -13.3105, ]; 0; -6.73397, -17.5562, -22.1171, 7.84129, -17.0016, -14.4449, -14.9161, -14.4952, -7.52169, -15.8323, -19.6787, -10.4489, -21.1722, -15.4079, -32.7287, -17.159, -7.01021, 2.07825, -14.9963, -3.29987, 5.0253, ];
-10; 10; 0.9; 1.57029e-19; 1.14308e-18; 20; 1.04558e-17; [-6.73397, -2.61591, -25.6675, 7.84129, -19.175, -0.790025, -14.9161, -11.6661, -11.73, 1.58396, -1.33601, -10.4489, 4.16651, -10.8194, -19.1302, -4.50241, -6.72562, -17.3517, -19.362, -28.586, -13.3105, ]; 1.95705e-23; -6.73397, -17.5562, -3.42383, 7.84129, 5.84894, 17.9901, -19.3011, 2.22601, -14.2054, -19.9836, -7.64537, -10.4489, -29.7098, -15.4079, -10.8767, -4.50241, -6.72562, -4.86558, -11.8366, -16.9679, -13.3105, ]; 0; -6.73397, 0.181444, -22.1171, -4.575, 19.175, -8.18758, -14.9161, -19.5191, -4.72219, 0.920045, -9.1097, -16.0296, 4.16651, -1.16072, -10.8767, -17.159, -0.621177, -15.2916, -22.0767, 1.97502, -0.960492, ];
-10; 10; 0.9; 1.0891e-19; 1.04035e-18; 21; 1.04558e-17; [-6.73397, -2.61591, -25.6675, 7.84129, -19.175, -0.790025, -14.9161, -11.6661, -11.73, 1.58396, -1.33601, -10.4489, 4.16651, -10.8194, -19.1302, -4.50241, -6.72562, -17.3517, -19.362, -28.586, -13.3105, ]; 1.95705e-23; -6.73397, -17.5562, -3.42383, 7.84129, 5.84894, 17.9901, -19.3011, 2.22601, -14.2054, -19.9836, -7.64537, -10.4489, -29.7098, -15.4079, -10.8767, -4.50241, -6.72562, -4.86558, -11.8366, -16.9679, -13.3105, ]; 0; -1.32692, -17.5562, -14.1483, 7.84129, -19.175, -2.92926, -9.61732, -17.0895, -7.52169, 1.58396, -9.86332, -10.4489, 0.174166, 4.72093, -3.76768, 1.87557, -6.72562, -10.8779, -16.3641, 1.97502, -6.2347, ];
-10; 10; 0.9; 9.01027e-21; 4.93685e-20; 22; 3.61297e-19; [-1.32692, -17.5562, -9.79666, -4.575, -17.3159, -0.790025, -9.61732, -19.5191, -7.52169, 0.920045, -16.449, 6.75618, -11.4141, -1.16072, -10.8767, -4.50241, -6.72562, -10.8779, -16.3641, 4.0782, -6.2347, ]; 1.53388e-23; 5.10146, -2.61591, -25.6675, -16.6765, 19.175, 10.0027, -19.2979, -19.5191, -7.52169, 0.920045, -9.86332, -10.4489, 4.16651, -10.8194, -13.8456, -4.50241, -28.4871, -10.8779, -12.6096, -17.3613, -6.2347, ]; 0; -15.9016, -2.39576, -21.4665, -17.4759, -25.5325, -11.8654, -12.1759, -4.74069, -31.1703, -8.95099, -13.9789, -7.05293, -28.8268, -12.0115, -7.41436, -3.50599, -6.72562, -21.2429, -1.57414, -4.91349, -1.16078, ];
-10; 10; 0.9; 9.23219e-21; 4.94672e-20; 23; 3.61297e-19; [-1.32692, -17.5562, -9.79666, -4.575, -17.3159, -0.790025, -9.61732, -19.5191, -7.52169, 0.920045, -16.449, 6.75618, -11.4141, -1.16072, -10.8767, -4.50241, -6.72562, -10.8779, -16.3641, 4.0782, -6.2347, ]; 1.6777e-23; -15.6806, -2.61591, -25.6675, -17.4759, -17.3159, -0.790025, -12.1759, -17.1874, -7.52169, -15.0748, -9.86332, -15.5601, -28.8268, -27.857, -14.551, -4.50241, -6.72562, -21.2429, -1.57414, -4.91349, 2.03292, ]; 0; -5.50801, -17.5562, -9.79666, -20.5091, 0.552709, -16.6491, -10.4817, -17.5258, -31.1703, 0.920045, -13.9789, 6.75618, -11.4141, -25.1426, -10.8767, -17.3606, -7.01021, -24.3551, -16.3641, 4.0782, -6.2347, ];
-10; 10; 0.9; 7.66184e-18; 7.57714e-17; 24; 7.61568e-16; [5.36255, -20.2981, 4.90215, -26.4002, 4.44429, 4.35281, -13.8518, -12.916, 2.90919, -10.6308, -30.0243, -8.64096, -9.13276, -15.4987, -16.615, -12.0776, -6.74679, -4.07576, -21.7434, -4.05087, -13.8157, ]; 3.91988e-23; -7.54361, 4.61113, 9.38562, -17.4759, -12.2467, -0.790025, -12.1759, -11.6661, -7.52169, -21.0428, -7.17233, -9.35614, -28.8268, -27.857, -7.41436, -4.50241, -25.53, -21.2429, -29.6468, -4.91349, 2.03292, ]; 0; -7.54361, -17.5562, -2.59534, -16.6765, 0.552709, -16.6491, -10.4817, -4.74069, -7.52169, -20.6687, -13.9789, -11.0898, -28.8268, -27.857, -7.41436, -19.6141, -6.72562, -24.3551, -10.8475, 0.696328, 5.0253, ];
-10; 10; 0.9; 7.99983e-18; 7.58135e-17; 25; 7.61568e-16; [5.36255, -20.2981, 4.90215, -26.4002, 4.44429, 4.35281, -13.8518, -12.916, 2.90919, -10.6308, -30.0243, -8.64096, -9.13276, -15.4987, -16.615, -12.0776, -6.74679, -4.07576, -21.7434, -4.05087, -13.8157, ]; 4.49936e-23; -15.9016, -2.53021, -25.6675, -16.6765, -26.3015, 3.46835, -19.2979, -10.2668, -31.1703, 0.920045, -13.9789, -3.25401, 4.16651, -12.0115, -13.8456, -4.50241, -28.4871, -17.3517, -3.42557, 4.0782, -1.16078, ]; 0; -8.95745, -7.96186, -25.6675, -4.575, -10.784, -0.790025, -14.9161, -19.5191, -2.64625, 0.920045, -16.449, -19.3824, -10.8866, -14.1672, -20.4264, -4.50241, -6.72562, 2.64805, -8.1778, 1.97502, -19.8414, ];
-10; 10; 0.9; 3.84848e-19; 3.41806e-18; 26; 3.41581e-17; [5.36255, -2.27509, -24.9836, -26.4002, 4.44429, -6.85194, -13.8518, -12.916, 2.90919, -2.71168, -30.0243, -8.64096, -8.77191, -15.4987, -16.615, -6.78659, -6.74679, -14.8024, -21.7434, -26.0522, -13.8157, ]; 3.74805e-23; -15.9016, -20.8105, -25.6675, -17.9246, 5.84894, -8.18758, -9.61732, -19.5191, -31.1703, -8.95099, -13.9789, -16.0296, -17.7463, -12.0115, -10.8767, -4.50241, -0.621177, -10.8779, -22.0767, 1.97502, -6.2347, ]; 0; -15.6806, -2.61591, -25.6675, -20.5091, -17.3159, -0.790025, -9.61732, 5.97654, -31.1703, -8.95099, -9.86332, -15.5601, -17.7463, -1.16072, -14.551, -19.6141, -7.01021, -24.3551, -19.362, 12.6668, -13.3105, ];
-10; 10; 0.9; 3.85418e-19; 3.418e-18; 27; 3.41581e-17; [5.36255, -2.27509, -24.9836, -26.4002, 4.44429, -6.85194, -13.8518, -12.916, 2.90919, -2.71168, -30.0243, -8.64096, -8.77191, -15.4987, -16.615, -6.78659, -6.74679, -14.8024, -21.7434, -26.0522, -13.8157, ]; 4.83205e-23; -7.54361, 4.61113, -8.08743, -17.4759, -12.2467, -8.18758, -9.61732, -11.6661, -7.52169, -21.0428, -7.17233, -16.0296, -13.4009, -27.857, -7.41436, -4.50241, -25.53, -10.8779, -29.6468, -3.08901, 2.03292, ]; 0; -10.0238, 3.60441, -8.08743, 3.77846, -2.30419, -8.18758, -16.4823, -9.13887, -19.435, -21.0428, -7.73109, -16.0296, -0.489306, -17.5906, -20.7617, -7.66958, -6.97369, -10.3734, 6.79015, -3.08901, -13.1352, ];
-10; 10; 0.9; 2.94745e-21; 2.4334e-20; 28; 2.44407e-19; [-14.5394, 3.60441, -20.0221, -5.1245, -2.30419, -19.9985, -8.00293, -9.13887, -4.231, 1.75458, -7.17233, -11.2264, -8.77191, -9.47613, -20.7617, 3.91408, 16.0078, -10.3734, 0.235421, -3.64877, -14.9917, ]; 3.3489e-23; -13.6577, -22.792, -11.1263, -6.57453, -5.60753, -3.46468, -18.7181, -9.05919, -3.22253, -9.02558, -8.86419, -12.2968, -35.5346, -7.94354, -20.6864, -11.3738, -21.5737, -33.5285, 1.13906, -24.4076, -11.3013, ]; 0; -21.1588, 4.70654, -12.7476, -5.22931, -12.4967, -16.9342, -27.5452, -7.20117, -10.0895, -10.7942, 2.35667, -23.2935, -25.3579, -13.1605, -9.11208, -18.7465, -3.54461, -11.5811, -6.04681, -20.1982, -9.03212, ];
-10; 10; 0.9; 4.49663e-21; 2.79711e-20; 29; 2.44407e-19; [-14.5394, 3.60441, -20.0221, -5.1245, -2.30419, -19.9985, -8.00293, -9.13887, -4.231, 1.75458, -7.17233, -11.2264, -8.77191, -9.47613, -20.7617, 3.91408, 16.0078, -10.3734, 0.235421, -3.64877, -14.9917, ]; 3.92283e-23; -12.8299, -11.3293, -10.0205, -10.8687, 11.1202, -14.9065, -8.87484, -15.7635, 0.35851, -21.5355, -11.8696, -15.3071, -2.52332, -11.0634, 6.53354, -29.6615, -11.6154, -15.181, -8.96178, -4.50877, -13.6984, ]; 0; -47.1026, 6.72884, -8.10592, 4.67027, -6.86235, -0.790025, -9.61732, -11.6661, 5.1431, 1.58396, -13.9789, -17.63, -18.743, -9.09674, -14.6746, -2.65309, -12.9751, -7.88418, 4.15286, -26.0522, -14.9917, ];
-10; 10; 0.9; 2.12177e-20; 1.65253e-19; 30; 1.6416e-18; [-14.5394, 3.60441, -24.9836, 3.77846, -3.41324, 4.72011, -11.7533, -26.4157, -4.33835, -9.98772, -12.6067, -17.63, -8.77191, -11.0634, -20.7617, -2.65309, -10.183, -7.88418, 4.15286, -12.2923, -18.1395, ]; 4.93276e-23; -6.73397, -2.61591, -8.08743, -17.6644, -18.9995, -0.790025, -4.27909, -11.6661, -9.80821, 1.58396, 1.67402, -9.35614, -20.792, 4.20205, -1.26756, 9.63596, -10.0429, -14.5288, -2.05419, 4.0782, -13.3105, ]; 0; -14.5394, -10.927, -20.0221, -7.2103, -11.5254, -14.8929, -11.7533, -26.4157, -15.8582, -9.98772, -7.73109, -9.35614, -8.77191, -4.35354, 9.06653, -9.18721, -12.9751, -15.181, -29.6468, -12.2923, -13.6984, ];
