mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:)
-10; 10; 0.9; -1545.99; 9407.07; 10; -58.668; [-6.36845, -0.803006, -4.41669, 3.95142, -13.2379, -17.0822, -5.06473, -16.2578, 2.09287, -19.4844, -16.064, -30.0773, -4.29635, -14.6918, -5.27753, -21.256, 0.542798, -6.24712, -11.1815, -4.34585, -16.929, ]; -72.9292; -3.27886, -0.803006, -15.5121, -7.28732, -5.39777, -4.21753, -8.3901, -27.7313, -6.9285, -10.7491, 1.71442, -30.0773, -23.0374, -14.6918, -14.5926, -21.256, 0.542798, -10.0146, -11.1815, -9.0152, -18.8296, ]; -89613.4; -2.00535, -0.622507, 7.93454, -19.4994, -13.0877, -16.3997, -8.3901, -19.2253, -14.2238, -19.4844, -8.81478, -24.0386, -23.0374, -14.076, -10.475, -15.95, 0.542798, -6.88301, -21.8785, -10.9966, -15.1666, ];
-10; 10; 0.9; -509.252; 2034.02; 11; -54.6929; [-5.47386, -13.5131, -22.1857, -5.50903, -9.01558, -1.72264, -8.62025, 3.08323, -5.31884, -2.41286, -11.9499, -12.59, -9.08703, -34.825, -2.60969, 9.33484, -0.76977, -15.0965, -14.0962, 0.35693, -6.43598, ]; -72.5138; -8.05581, 9.09341, 1.03132, -10.7971, 3.94897, -16.2688, 7.82226, -2.64122, -3.43339, -0.548898, -9.65155, -25.3834, -9.34372, -17.5445, -6.66803, -14.9119, -23.167, -11.3799, -4.90632, -3.40244, -9.73236, ]; -15557.1; -5.56942, -13.9855, -8.75966, -13.3232, -20.7568, -6.92382, -3.48077, -5.03702, -4.44436, -4.57798, -23.4386, -24.0386, -7.42897, -14.6918, -18.7877, -15.2711, -0.724902, -6.24712, -26.9556, -4.78017, -10.3509, ];
-10; 10; 0.9; -6850.59; 66866; 12; -54.367; [-12.5711, -8.07975, -15.1445, 4.69697, -5.65194, -7.4697, -8.62025, -3.47661, -31.1763, -2.41286, -11.9499, -10.9197, -15.344, -2.17847, 4.01256, -15.95, 3.96148, -10.3736, -26.9556, 0.35693, -6.43598, ]; -72.465; -2.00535, -0.803006, 1.40099, 4.13541, -13.0877, -18.4465, -21.1385, -3.47661, -0.406959, -9.79487, -30.8644, -10.9197, -9.71213, -2.17847, -6.65275, -9.60195, -18.1568, -6.88301, -26.9556, 0.35693, -15.1666, ]; -672155; -6.36845, -17.4321, -4.41669, -3.32735, -13.2379, -21.602, -5.06473, -13.8789, -0.766589, -19.4844, -16.064, -30.0773, 7.42649, -14.6918, -5.27753, -21.256, 0.542798, -6.51917, -6.738, -15.3978, -16.929, ];
-10; 10; 0.9; -242.406; 909.178; 13; -54.6929; [-5.47386, -13.5131, -22.1857, -5.50903, -9.01558, -1.72264, -8.62025, 3.08323, -5.31884, -2.41286, -11.9499, -12.59, -9.08703, -34.825, -2.60969, 9.33484, -0.76977, -15.0965, -14.0962, 0.35693, -6.43598, ]; -71.3768; -5.56942, -11.1541, 1.3, -13.3075, -13.0877, -6.92382, -21.1385, -11.3604, -31.1763, 15.0145, -23.4386, 3.83812, -9.71213, -14.6239, -17.9237, -15.95, -0.724902, 4.60619, -26.9556, -4.78017, -1.45618, ]; -8810.5; -2.00535, -17.4033, -8.75966, -32.4732, -7.17698, -6.92382, -20.1013, -3.78474, -4.44436, -22.9499, 6.47909, -20.3796, -9.08703, -14.4865, -19.11, -12.6446, -12.0221, -25.6067, -0.78084, -24.8683, -8.89268, ];
-10; 10; 0.9; -165.971; 529.92; 14; -54.6929; [-5.47386, -13.5131, -22.1857, -5.50903, -9.01558, -1.72264, -8.62025, 3.08323, -5.31884, -2.41286, -11.9499, -12.59, -9.08703, -34.825, -2.60969, 9.33484, -0.76977, -15.0965, -14.0962, 0.35693, -6.43598, ]; -70.9008; -22.23, -13.9855, -9.15377, -13.3232, -11.1091, -17.0822, -0.388664, -5.03702, -6.9285, -19.4844, -23.4386, -3.29378, -4.29635, -4.93389, 4.92282, 1.2937, -0.724902, -6.24712, -4.719, -20.4899, -10.1542, ]; -5091.04; -17.5392, -11.1541, -20.5546, -1.17486, -13.0877, 2.98181, -11.4191, -8.38526, -4.44436, -19.4844, -23.4386, -8.08835, -9.08703, -4.36299, -8.7841, -15.95, -6.48756, 7.24505, 3.22833, -3.47217, -18.5177, ];
-10; 10; 0.9; -203.03; 597.639; 15; -54.6929; [-5.47386, -13.5131, -22.1857, -5.50903, -9.01558, -1.72264, -8.62025, 3.08323, -5.31884, -2.41286, -11.9499, -12.59, -9.08703, -34.825, -2.60969, 9.33484, -0.76977, -15.0965, -14.0962, 0.35693, -6.43598, ]; -72.0343; -22.23, -0.803006, -4.40351, -13.3075, -13.0877, -21.602, -8.3901, -11.3604, -5.48429, 15.0145, -0.325676, 3.83812, -9.71213, -14.6239, -13.9924, -15.2711, -7.11507, -6.51917, -4.719, -4.78017, -10.1542, ]; -5091.33; -4.42123, 2.98537, -8.78143, -7.86046, 2.52432, 2.8647, -19.4129, -7.70852, -14.4469, -12.7079, -3.6784, 1.63172, -16.7692, -19.0621, -22.9141, -18.8188, -2.565, -4.34805, -20.9186, -22.5646, -16.845, ];
-10; 10; 0.9; -226.705; 559.808; 16; -54.6929; [-5.47386, -13.5131, -22.1857, -5.50903, -9.01558, -1.72264, -8.62025, 3.08323, -5.31884, -2.41286, -11.9499, -12.59, -9.08703, -34.825, -2.60969, 9.33484, -0.76977, -15.0965, -14.0962, 0.35693, -6.43598, ]; -72.3424; -6.14934, 4.38573, -15.3022, 3.95142, -10.707, 1.99294, -32.8043, -0.31239, -0.0449154, -19.4844, -16.064, -19.0704, -18.5127, -4.36299, -23.1681, -8.01745, 0.542798, -22.4472, -13.3101, -5.74403, 6.33315, ]; -4195.86; 2.1292, -0.390996, -26.5411, -15.957, -13.7234, 1.33409, -13.3214, -3.58847, -20.2303, -0.52209, -12.5324, 1.50387, -16.8571, -14.0205, -21.8288, -3.83919, -15.7746, -11.9478, -26.2108, -8.00571, 8.34683, ];
-10; 10; 0.9; -223.841; 894.331; 17; -54.6929; [-5.47386, -13.5131, -22.1857, -5.50903, -9.01558, -1.72264, -8.62025, 3.08323, -5.31884, -2.41286, -11.9499, -12.59, -9.08703, -34.825, -2.60969, 9.33484, -0.76977, -15.0965, -14.0962, 0.35693, -6.43598, ]; -72.01; -2.15826, -4.18576, 1.24056, -13.3075, -9.07304, 5.03341, -10.1038, -11.3604, 0.419419, -6.22931, 1.72453, 6.84175, -14.2799, -12.1417, -4.41352, -26.6399, -16.3418, -19.7507, -26.9556, 19.9021, -10.1516, ]; -8809.81; -27.3651, 13.8094, -23.7426, -13.7094, -11.4521, -9.90977, 2.62658, -20.3414, -10.1319, -18.9717, -25.8856, -2.24366, -8.0069, -3.21409, -16.7311, -17.9926, -18.3758, 0.383376, 6.88356, -8.66572, -9.07438, ];
-10; 10; 0.9; -519.038; 2696.75; 18; -60.1487; [-26.8883, 2.07777, -9.15377, 3.95142, -5.65194, -6.92382, -6.86678, -11.3604, -31.1763, -19.6359, -11.9499, -3.29378, -4.29635, -34.825, -13.9924, 6.79678, -7.11507, -6.24712, -11.1815, -4.34585, -10.1542, ]; -72.7543; -13.2549, -18.5151, -4.40351, -19.4994, -13.0877, -6.92382, -10.2585, -14.657, -31.1763, -2.41286, -11.9499, 3.83812, -15.344, -2.17847, -1.40542, 1.2937, -26.7613, -10.3736, -21.8785, 0.35693, -16.929, ]; -25782.9; -5.47386, -6.97598, -20.5546, -1.17486, -13.0877, 2.98181, -11.4191, 3.08323, -14.1767, -2.41286, -11.9499, -24.0386, -9.08703, -4.36299, -2.60969, -15.95, -24.4818, -6.88301, 3.22833, -4.78017, -14.7921, ];
-10; 10; 0.9; -319.25; 1235.48; 19; -59.4949; [-5.41572, -11.3647, 0.446627, -4.99916, 15.0025, -4.27426, -23.1506, -8.39187, -16.9959, -4.02102, -34.9154, -6.52385, -5.15136, -10.1281, -12.1549, -19.3503, -11.1583, -17.2571, 10.9931, -19.6764, -17.3274, ]; -71.772; -6.14934, -0.803006, -15.3022, -19.4994, -13.0877, -6.92382, -32.8043, -17.6483, -0.0449154, -19.4844, -16.064, -19.0704, -18.5127, -4.36299, -5.27753, -8.01745, 3.96148, -22.4472, -13.3101, 0.35693, 6.33315, ]; -8809.81; -27.3651, 13.8094, -23.7426, -13.7094, -11.4521, -9.90977, 2.62658, -20.3414, -10.1319, -18.9717, -25.8856, -2.24366, -8.0069, -3.21409, -16.7311, -17.9926, -18.3758, 0.383376, 6.88356, -8.66572, -9.07438, ];
