mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:);
0; 10; 0.9; 7.31833; 1.79018; 30; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 15.8569, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 7.77145; [10.5267, 7.79417, 6.79772, 13.0944, -0.26274, 23.4187, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 0.944293; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 23.4187, 6.71753, 15.8569, -12.772, 0.952889, 20.8684, 0.881928, 1.60731, 5.8792, 6.63837, 15.6477, 10.4199, 2.07036, 6.05534, 16.2943, 2.92665, ];
0; 10; 0.9; 7.78638; 1.29491; 31; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 15.8569, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 8.22784; [10.5267, 7.79417, 6.79772, 7.91422, 18.6817, 23.4187, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 2.07036, 13.7497, 16.2943, -1.12749, ]; 2.30119; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 23.4187, -0.647377, 4.64217, 6.25371, 3.36065, 20.8684, -6.06343, 1.60731, 4.10466, 8.87743, 15.9376, 10.4199, 2.07036, 13.7497, 6.01731, 2.01425, ];
0; 10; 0.9; 8.17838; 1.30244; 32; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 6.63837, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 8.29151; [10.5267, 7.79417, 6.79772, 7.91422, 18.6817, 22.929, 6.71753, 3.10647, 6.25371, 3.36065, 1.31256, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 13.7497, 16.2943, 2.01425, ]; 0.765913; [10.5267, 7.79417, -10.519, 13.0944, 18.6817, 23.4187, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, -1.12749, ];
0; 10; 0.9; 8.41493; 1.12215; 33; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 6.63837, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 8.79131; [10.5267, 7.79417, 6.79772, 7.91422, 18.6817, 22.929, 6.71753, 3.10647, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 4.57887; [-2.46071, 7.79417, 6.79772, 13.0944, 18.6817, 23.4187, 6.71753, 15.8569, 12.772, 3.36065, 1.31256, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, -1.12749, ];
0; 10; 0.9; 8.30754; 1.19802; 34; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 6.63837, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 8.77967; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 15.8569, 12.772, 3.53699, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.6477, 10.4199, 2.07036, 13.7497, 16.2943, 2.92665, ]; 5.20198; [10.5267, 7.79417, 6.79772, 13.0944, -0.26274, 22.929, -0.647377, 3.10647, 6.25371, 3.36065, 1.31256, 0.881928, 1.60731, 5.8792, 17.4717, 15.6477, 10.4199, 2.07036, 6.05534, 16.2943, -1.12749, ];
0; 10; 0.9; 8.30052; 1.53709; 35; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 23.4187, 6.71753, 15.8569, 6.25371, 5.53735, 20.8684, 0.881928, 1.60731, 4.10466, 6.63837, 15.6477, 10.4199, 2.07036, 6.05534, 6.67237, 2.92665, ]; 8.76779; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 4.64217, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, -1.12749, ]; 0.833471; [10.5267, 7.79417, 6.79772, 7.91422, -18.6817, 22.929, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ];
0; 10; 0.9; 8.4323; 1.6394; 36; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 6.63837, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 8.79131; [10.5267, 7.79417, 15.5714, 7.91422, 18.6817, 23.4187, 6.71753, 3.10647, 6.25371, 3.36065, 1.31256, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 16.2943, 2.01425, ]; 0.752228; [10.5267, 7.79417, 15.5714, 7.91422, 18.6817, 22.929, 6.71753, 3.10647, -12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.6477, 10.4199, 2.07036, 6.05534, 6.67237, 2.01425, ];
0; 10; 0.9; 8.77241; 1.24027; 37; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 8.81395; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 15.8569, 12.772, 3.36065, 1.31256, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 1.15601; [10.5267, -7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 13.7497, 16.2943, 2.01425, ];
0; 10; 0.9; 9.10093; 1.23449; 38; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, 7.10461, 6.05534, 16.2943, 2.01425, ]; 9.37563; [10.5267, 7.79417, 15.5714, 7.91422, 18.6817, 23.4187, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 2.07036, 6.05534, 6.67237, 2.01425, ]; 1.1845; [10.5267, 7.79417, 15.5714, 13.0944, 18.6817, 22.929, 6.71753, 15.8569, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 4.10466, 17.4717, 15.9376, 10.4199, -7.10461, 6.05534, 16.2943, 2.01425, ];
0; 10; 0.9; 9.33065; 1.00339; 39; 10; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 6.25371, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 2.07036, 13.7497, 16.2943, 2.01425, ]; 9.38173; [10.5267, 7.79417, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 17.4717, 15.9376, 10.4199, 7.10461, 13.7497, 16.2943, 2.01425, ]; 0.92596; [10.5267, 17.6887, 6.79772, 13.0944, 18.6817, 22.929, 6.71753, 3.10647, 12.772, 3.36065, 20.8684, 0.881928, 1.60731, 5.8792, 6.63837, 15.9376, 10.4199, -10.8843, 6.05534, 16.2943, 2.01425, ];
