mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100; Genes(Scores(99,1),:);
0; 10; 1; -213.566; 618.69; 32; -42.0443; [-15.4024, 4.4434, -17.9236, -5.55564, 15.1601, -10.3442, -12.3888, -10.3143, 7.05608, -9.95293, -13.3665, -6.05096, -10.9821, 3.79507, -5.95774, -1.52198, 4.42313, -0.611375, -1.7348, -3.36271, -7.16257, ]; -52.1965; -15.4024, 12.2292, -17.9236, -5.57144, 15.1601, -5.74831, -17.5628, -10.3143, 7.05608, -12.2204, -13.3665, -6.05096, -10.4912, 3.79507, -5.95774, -1.52198, 8.12034, -0.611375, -1.7348, -3.36271, -7.16257, ]; -5072.18; -9.00541, 4.4434, -17.9236, -5.57144, 15.1601, -5.74831, -17.5628, -10.3143, -18.9622, -12.2204, -13.3665, -18.2476, -10.4912, 3.79507, -7.89844, 3.22245, -14.6476, -0.611375, -1.7348, -3.36271, -11.2024, ];
0; 10; 1; -516.181; 3517.07; 33; -44.0173; [-15.4024, -5.5619, -17.9236, -7.68193, -2.37067, -15.1775, 19.8584, -10.3143, 7.05608, 3.84704, -11.3336, -18.2476, -10.9821, 3.79507, -7.89844, -1.52198, 8.12034, 6.06137, -10.2983, 10.6246, -11.2024, ]; -53.7685; -15.4024, -5.5619, 7.73256, -9.77294, -2.37067, -15.1775, 19.8584, -10.3143, 7.05608, 3.84704, -6.16267, -6.05096, -10.9821, 3.79507, -7.89844, 3.22245, 4.42313, 6.06137, -10.2983, -1.34488, -11.2024, ]; -35309.7; -15.4024, -5.5619, -17.9236, -5.57144, -2.37067, -5.74831, -12.3888, -0.124653, -18.9622, -9.95293, -13.3665, -18.2476, -10.4912, 3.70313, -7.89844, 3.22245, 4.42313, -0.611375, -10.2983, -1.34488, -7.16257, ];
0; 10; 1; -240.58; 819.644; 34; -35.7503; [-15.4024, 4.4434, 7.73256, -5.57144, 10.0423, -5.74831, -12.3888, -10.3143, -0.0321084, -12.2204, -6.16267, -6.05096, -10.4912, -12.1547, -7.89844, -1.52198, 4.42313, -9.41378, -1.7348, 10.6246, -7.16257, ]; -53.0466; -15.4024, -5.5619, -17.9236, -5.57144, 15.1601, -5.74831, -12.3888, -10.3143, -18.9622, -9.95293, -0.325756, -0.93388, -10.9821, 12.1547, -7.89844, -1.52198, -11.4057, 6.06137, -10.2983, -1.34488, -7.16257, ]; -7360.25; -15.4024, 12.2292, -17.9236, -5.57144, -2.37067, -5.74831, -12.3888, -0.124653, -18.9622, -9.95293, -13.3665, -6.05096, -10.9821, 3.79507, -7.89844, 3.22245, 4.42313, -9.41378, -10.2983, -3.36271, -7.16257, ];
0; 10; 1; -172.151; 404.855; 35; -42.5336; [-15.4024, -5.5619, -17.9236, -9.77294, 15.1601, -10.3442, -12.3888, -10.3143, -0.0321084, -12.2204, -0.325756, -0.93388, -10.9821, 12.1547, -7.89844, -1.52198, 8.12034, 6.06137, -10.2983, -3.36271, -11.2024, ]; -53.5278; -15.6249, 12.2292, -17.9236, -5.57144, 15.1601, -5.74831, 19.8584, -0.124653, -6.62331, -9.95293, -6.16267, -6.05096, -10.4912, 3.70313, -7.89844, -1.52198, 4.42313, -9.41378, -10.2983, -3.36271, -7.16257, ]; -3097.39; 2.07236, 9.90944, 11.573, 15.0228, 0.129829, 1.52547, -0.856495, -9.40275, -0.569582, -13.94, 1.33779, 0.191658, 10.1922, 15.8339, -4.13425, 3.18329, -5.42054, 10.4466, 10.9239, -7.52203, 6.292, ];
0; 10; 1; -273.001; 828.7; 36; -42.1827; [-15.6249, -5.5619, -17.9236, -5.57144, 15.1601, -5.74831, -12.3888, -10.3143, -18.9622, -9.95293, -13.3665, -6.05096, -10.4912, 3.79507, -7.89844, -1.52198, 4.42313, -9.41378, -10.2983, -3.36271, -11.2024, ]; -52.91; -15.6249, 12.2292, -17.9236, -5.57144, 10.4842, -15.1775, 19.6744, -0.124653, -19.4727, -9.95293, -13.3665, -0.93388, -10.4912, 3.79507, -7.89844, 3.22245, 4.42313, -0.611375, -1.7348, -3.36271, -11.2024, ]; -5075.28; -15.6249, 12.2292, 7.73256, -7.68193, -2.37067, -15.1775, -17.5628, -10.3143, -18.9622, -9.95293, -6.16267, -6.05096, -10.4912, 3.79507, -7.89844, 3.22245, 8.12034, -0.611375, -10.2983, -3.36271, -7.16257, ];
0; 10; 1; -239.375; 822.219; 37; -39.9665; [-15.6249, 12.2292, -17.9236, -5.57144, -2.37067, -5.74831, 19.8584, -0.124653, -18.9622, -9.95293, -13.3665, -6.05096, -10.4912, 3.79507, -7.89844, 3.22245, -14.6476, -9.41378, 20.9911, -3.36271, -11.2024, ]; -52.3163; -15.4024, 12.2292, -17.9236, -5.57144, -2.37067, -5.74831, -12.3888, -0.124653, -18.9622, -9.95293, -13.3665, -6.05096, -10.9821, 3.70313, -7.89844, 3.22245, -11.4057, 6.06137, -10.2983, -3.36271, -11.2024, ]; -7356.2; -15.4024, -5.5619, -17.9236, -5.57144, 15.1601, -5.74831, -12.3888, -10.3143, -18.9622, -9.95293, -13.3665, -18.2476, -10.9821, 3.79507, -7.89844, 3.22245, -11.4057, 6.06137, 20.9911, -1.34488, -7.16257, ];
0; 10; 1; -1956.21; 17759.6; 38; -39.9665; [-15.6249, 12.2292, -17.9236, -5.57144, -2.37067, -5.74831, 19.8584, -0.124653, -18.9622, -9.95293, -13.3665, -6.05096, -10.4912, 3.79507, -7.89844, 3.22245, -14.6476, -9.41378, 20.9911, -3.36271, -11.2024, ]; -52.3604; -6.60493, -5.5619, 7.73256, -7.68193, 11.8008, -10.3442, -12.3888, -10.3143, -0.0321084, -12.2204, -13.3665, -12.2058, -10.9821, 3.79507, -7.89844, -1.52198, 8.12034, -9.41378, 20.9911, -3.36271, -11.2024, ]; -178615; -6.60493, 4.4434, -17.9236, -9.77294, -2.37067, -5.74831, -12.3888, -0.124653, -18.9622, -9.95293, -13.3665, -6.05096, -10.9821, 3.79507, -7.89844, 3.22245, -14.6476, 6.06137, -10.2983, -3.36271, -11.2024, ];
0; 10; 1; -575.139; 4092.09; 39; -39.9665; [-15.6249, 12.2292, -17.9236, -5.57144, -2.37067, -5.74831, 19.8584, -0.124653, -18.9622, -9.95293, -13.3665, -6.05096, -10.4912, 3.79507, -7.89844, 3.22245, -14.6476, -9.41378, 20.9911, -3.36271, -11.2024, ]; -50.8876; -15.4024, 4.4434, -17.9236, -5.57144, 15.1601, -5.74831, -12.3888, -10.3143, -18.9622, -9.95293, -13.3665, -6.05096, -10.9821, 3.79507, -7.89844, 3.22245, 4.42313, 6.06137, 20.9911, -1.34488, -11.2024, ]; -41092.3; -15.6249, 4.4434, -17.9236, -7.68193, 10.4842, -10.3442, -12.3888, -0.124653, -18.9622, -12.2204, -13.3665, -6.05096, -10.9821, -12.1547, -7.89844, -1.52198, -14.6476, 6.06137, 20.9911, -5.96746, -11.2024, ];
0; 10; 1; -300.165; 896.147; 40; -39.9665; [-15.6249, 12.2292, -17.9236, -5.57144, -2.37067, -5.74831, 19.8584, -0.124653, -18.9622, -9.95293, -13.3665, -6.05096, -10.4912, 3.79507, -7.89844, 3.22245, -14.6476, -9.41378, 20.9911, -3.36271, -11.2024, ]; -50.577; -6.60493, -5.5619, -17.9236, -9.77294, -2.37067, -5.74831, -17.5628, -10.3143, -18.9622, -9.95293, -13.3665, -0.93388, -10.9821, 3.79507, -7.89844, -1.52198, 8.12034, -0.611375, -10.2983, -3.36271, -11.2024, ]; -6124.64; -15.6249, -5.5619, -17.9236, -9.77294, -2.37067, -5.74831, -12.3888, -10.3143, -18.9622, -12.2204, -13.3665, -0.93388, -10.4912, 3.79507, -7.89844, -1.52198, -14.6476, 6.06137, -10.2983, -3.36271, -11.2024, ];
0; 10; 1; -204.658; 560.979; 41; -39.9665; [-15.6249, 12.2292, -17.9236, -5.57144, -2.37067, -5.74831, 19.8584, -0.124653, -18.9622, -9.95293, -13.3665, -6.05096, -10.4912, 3.79507, -7.89844, 3.22245, -14.6476, -9.41378, 20.9911, -3.36271, -11.2024, ]; -51.9418; -15.6249, -5.5619, -17.9236, -5.57144, 15.1601, -5.74831, -17.5628, -10.3143, -18.9622, -9.95293, -6.16267, -0.93388, -10.4912, 3.79507, -7.89844, -1.52198, 8.12034, 6.06137, 20.9911, -3.36271, -7.16257, ]; -4175.15; -9.00541, -5.5619, -17.9236, -5.57144, -2.37067, -5.74831, -12.3888, -10.3143, -18.9622, -9.95293, -13.3665, -6.05096, -10.4912, 3.79507, -7.89844, -1.52198, 4.42313, -9.41378, -10.2983, -1.34488, -7.16257, ];
