mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:);
-10; 10; 0.9; -482.323; 1438.94; 0; -60.1244; [-7.36287, -3.71857, -17.0137, -18.9302, 12.6766, 3.37874, -24.6551, -8.29773, -12.6373, -14.7381, -7.55688, -15.5243, -18.5152, -7.26649, -15.9658, -21.1069, -2.73369, -2.97206, -0.614115, -24.6656, -14.2211, ]; -72.7827; [-15.3987, -11.5087, -5.34528, -0.493137, -1.3282, -7.49036, -12.3615, -24.6415, -1.61747, 1.77426, -2.10231, -34.9285, -18.8352, 4.30212, -8.55, -19.9136, 4.65857, -8.70424, -14.7082, -4.70018, -25.0765, ]; -8808.95; [-19.4402, -6.43503, -24.8886, -8.5742, -16.6118, -0.545547, -12.3393, -17.1593, -1.64184, -3.98157, -14.9308, -13.2793, -4.13529, -20.7886, -1.26938, -21.6398, -16.4399, -25.8371, -4.84404, -17.8595, 7.53799, ];
-10; 10; 0.9; -472.223; 1403.67; 1; -55.2387; [-16.3509, -1.90961, -22.7651, -15.3979, -16.5909, -36.9638, -2.93546, 2.72806, -2.28335, -10.9605, -7.76062, -30.8243, -31.0714, -10.8842, -8.62441, -20.8631, 1.75627, 6.09968, -21.0552, -14.8262, -1.48642, ]; -72.0385; [-34.1038, -13.3344, 16.3646, -18.2392, -16.4546, -3.68962, -26.6947, 0.447571, 6.32239, -0.326403, -21.4095, -20.2008, 12.8319, -4.84241, -8.67069, -15.1286, -3.37824, -13.1192, -20.0161, -14.31, -22.5701, ]; -8808.95; [-19.4402, -6.43503, -24.8886, -8.5742, -16.6118, -0.545547, -12.3393, -17.1593, -1.64184, -3.98157, -14.9308, -13.2793, -4.13529, -20.7886, -1.26938, -21.6398, -16.4399, -25.8371, -4.84404, -17.8595, 7.53799, ];
-10; 10; 0.9; -503.873; 1636.39; 2; -54.673; [-24.6878, -17.8579, -19.0366, -9.22607, -3.62605, 2.83322, -15.8567, -15.8757, -0.065931, -13.9014, -3.44211, -6.47023, -10.0002, -4.02449, 4.74712, -22.6307, -22.4222, -24.4384, -8.85341, -0.83845, -3.82329, ]; -72.8373; [-8.90045, 8.85605, -5.90226, -10.9893, -27.6238, -4.65419, -17.8646, -3.2125, -12.6635, -14.4549, 4.67427, -16.8023, 6.50017, -21.2554, -7.06619, -16.0682, -16.2814, -13.803, 12.7366, -8.17762, -12.6929, ]; -8814.68; [-9.98904, -11.2798, -11.4119, -13.0253, -9.79848, -16.3969, -10.6636, -19.0919, -10.2382, -5.19636, 5.6468, -10.9409, -6.52021, -30.9531, 3.92324, -15.3997, -19.5868, -5.35531, -10.7368, -10.9045, -0.337107, ];
-10; 10; 0.9; -2789.83; 16495.4; 3; -54.673; [-24.6878, -17.8579, -19.0366, -9.22607, -3.62605, 2.83322, -15.8567, -15.8757, -0.065931, -13.9014, -3.44211, -6.47023, -10.0002, -4.02449, 4.74712, -22.6307, -22.4222, -24.4384, -8.85341, -0.83845, -3.82329, ]; -75.1531; [-4.92442, 8.85605, -14.3502, -10.9893, -12.9863, -4.65419, -8.62932, -12.0109, -12.6635, -14.4549, -4.70372, -16.8023, 6.50017, -21.2554, -2.90497, -16.0682, -22.2094, -5.2015, -6.2684, -8.17762, -4.18568, ]; -156581; [-8.90045, 8.85605, -7.74759, 4.31942, -14.5109, -4.65419, -1.32858, -13.2251, -12.6635, -8.55287, -5.9777, -11.1417, 6.50017, 0.576666, -7.06619, -16.0682, -16.2814, -13.803, 12.7366, -8.17762, -12.6929, ];
-10; 10; 0.9; -9397.08; 57268; 4; -57.507; [-14.8803, -12.1697, -3.79921, -3.94032, -3.62605, -17.9121, -3.01516, -7.41143, -8.05631, -15.2878, 3.04087, -24.3082, -4.44795, -17.7662, -3.21339, -6.17285, -22.4222, -17.442, -11.353, -6.801, -1.92676, ]; -73.9649; [11.8712, 8.98967, -16.1056, -0.0563534, -1.02729, -36.3278, -29.5004, 13.5888, -11.8004, -6.69802, -23.0485, -29.2891, -2.93784, -3.94106, 1.94395, -18.5132, -5.22881, -3.52167, 3.40013, 5.41827, -4.09743, ]; -528771; [-1.672, -15.1686, -2.85079, -11.8126, -14.6195, -3.86835, -13.2975, 0.476979, -13.433, -6.93289, -22.5823, -1.75576, -2.94098, -9.44289, -10.2446, -17.7123, -16.0198, -10.2198, -14.0982, -14.9267, -18.6235, ];
-10; 10; 0.9; -8273.47; 75182.8; 5; -60.1244; [-7.36287, -3.71857, -17.0137, -18.9302, 12.6766, 3.37874, -24.6551, -8.29773, -12.6373, -14.7381, -7.55688, -15.5243, -18.5152, -7.26649, -15.9658, -21.1069, -2.73369, -2.97206, -0.614115, -24.6656, -14.2211, ]; -75.0719; [-12.4006, -17.8579, 1.39452, -13.1313, -3.62605, -0.867589, -15.8567, 5.29084, -0.065931, -3.22724, -3.44211, -6.47023, -16.568, -8.19063, 0.556456, -6.17285, -22.4222, -2.26644, -8.85341, -4.70018, -25.0765, ]; -755177; [-9.32519, -17.8579, -14.3502, -7.62439, 2.84142, -20.3375, -20.1357, -16.6917, -4.86515, -14.4549, 1.13404, -12.3368, -12.4938, -24.7503, -8.55, -16.0682, -22.2094, -9.06379, -6.2684, -8.17762, -3.82329, ];
-10; 10; 0.9; -355.015; 1179.66; 6; -59.843; [-9.32519, 1.07856, -12.5604, -9.37118, 0.160171, -20.3375, -20.1357, -22.987, -4.86515, -27.2896, 7.03503, -15.5085, -5.65976, -2.21735, -13.1702, -6.92472, -24.6342, -15.5862, 3.29861, 5.39346, -30.2352, ]; -72.196; [-9.32519, 8.74687, -6.64538, -7.62439, -2.51066, -3.68962, -26.6947, -16.6917, -4.86515, -27.2896, 7.03503, -4.83011, -12.4938, -8.19063, -8.55, -19.9136, -6.86393, -15.5862, -10.5027, -10.2965, -2.08226, ]; -8810.62; [-2.75052, -6.94354, -12.5604, -13.8124, -12.7099, -19.7704, -26.6947, -18.2062, 7.81692, -7.30599, 7.03503, -8.96838, 4.54456, -8.19063, -8.55, -6.92472, 0.644411, -25.8371, -10.5027, -10.2965, -30.2352, ];
-10; 10; 0.9; -601.656; 2750.19; 7; -59.843; [-9.32519, 1.07856, -12.5604, -9.37118, 0.160171, -20.3375, -20.1357, -22.987, -4.86515, -27.2896, 7.03503, -15.5085, -5.65976, -2.21735, -13.1702, -6.92472, -24.6342, -15.5862, 3.29861, 5.39346, -30.2352, ]; -70.9194; [-6.9122, -2.29547, -3.79921, 10.895, -2.51066, -20.3375, -15.8567, -10.1544, -10.8648, -7.94189, 3.44211, -6.47023, 4.31836, -13.5056, -13.1702, -11.54, -6.05577, -13.4167, -13.4697, -21.6704, -13.9763, ]; -25782.3; [-8.09904, -8.78431, 11.2874, -10.2845, -8.67709, -9.14993, -15.5343, -16.8641, -14.1487, -3.29992, -10.6365, -6.56393, -17.1242, -4.4672, -17.4447, -4.81074, -14.2266, -8.19305, -28.7181, -9.48168, 15.8638, ];
-10; 10; 0.9; -643.006; 3165.08; 8; -58.5457; [-7.36287, -1.39345, -3.8957, -7.62439, 12.6766, -0.867589, -20.1357, -22.1619, 2.83742, -27.2896, -7.55688, -15.5243, -5.16955, -24.7503, -13.1702, -4.57642, -6.86393, -25.8371, -9.1624, -21.4178, -14.2211, ]; -71.2627; [-9.32519, 1.07856, -11.3374, -23.4846, -15.9208, -7.10763, -14.7394, -16.6917, 6.32239, 4.81821, -12.7669, -6.7484, 5.16955, -24.7503, -13.1702, -25.9356, -4.37932, -15.5862, -11.6573, 5.39346, -9.55437, ]; -30242.6; [-23.2905, 1.07856, -7.46023, -7.62439, -15.9208, -20.3375, -26.6947, -16.6917, -12.6635, -16.2767, -25.0623, -20.2008, -5.16955, 0.257444, -7.06619, -25.9356, -16.2814, -25.8371, -9.1624, -8.54662, -2.08226, ];
-10; 10; 0.9; -508.348; 2095.58; 9; -58.5457; [-7.36287, -1.39345, -3.8957, -7.62439, 12.6766, -0.867589, -20.1357, -22.1619, 2.83742, -27.2896, -7.55688, -15.5243, -5.16955, -24.7503, -13.1702, -4.57642, -6.86393, -25.8371, -9.1624, -21.4178, -14.2211, ]; -71.399; [-9.32519, -6.94354, -17.0137, -9.22607, -2.51066, -7.75163, -9.77862, -13.3967, 7.81692, -7.94189, 7.03503, -8.96838, -18.5152, -5.78374, -9.28848, -6.92472, 0.644411, -25.8371, -8.03281, 5.39346, -2.08226, ]; -18496; [-9.95328, -26.7297, -2.39995, -13.8124, -10.5428, -19.7704, -26.6947, -14.0957, -2.36226, -7.30599, -3.89206, -27.5566, -17.0936, -8.19063, -10.5372, 3.47221, -31.734, -22.2083, -10.5027, -12.6896, -5.21231, ];
-10; 10; 0.9; -483.238; 1299.91; 10; -60.6864; [-22.1659, -26.7297, 3.93246, -7.62439, -5.37673, 7.95638, -20.1357, -10.1544, 2.83742, 1.57322, -3.89206, -15.5085, -17.0936, -8.19063, -10.5372, -25.9356, -31.734, -16.0978, -9.1624, -12.6896, -5.21231, ]; -73.5505; [0.643512, -6.16762, -19.3335, -16.7605, -10.5428, -7.75163, -12.9945, -14.8456, -14.3472, -12.6647, 8.66628, -27.7899, -24.7643, -34.5104, -16.1575, -6.02404, -20.7984, -24.3345, -7.30048, -12.4711, 0.0873074, ]; -7378.18; [7.15582, -12.0948, -39.7724, -21.5151, -10.2539, -3.76415, 3.66833, -11.2665, -9.95399, -14.3394, -1.93584, -10.3698, -24.3316, -12.6761, -23.0838, -14.8338, -8.71206, -12.0704, -1.98366, -6.57294, -1.77298, ];
-10; 10; 0.9; -341.026; 1062.24; 11; -60.6864; [-22.1659, -26.7297, 3.93246, -7.62439, -5.37673, 7.95638, -20.1357, -10.1544, 2.83742, 1.57322, -3.89206, -15.5085, -17.0936, -8.19063, -10.5372, -25.9356, -31.734, -16.0978, -9.1624, -12.6896, -5.21231, ]; -73.349; [-21.5646, -13.3416, -2.25433, 10.895, -17.0744, -10.8047, -13.4866, -7.43243, 0.683988, -13.9014, 7.03503, -16.8023, 12.8319, -2.32511, 4.74712, -19.9136, 0.644411, -13.2087, -5.04563, -8.54662, -25.0765, ]; -6144.82; [-10.3114, -9.60173, -7.46023, -22.4602, -12.8101, -19.8068, -28.0903, -16.6917, -12.6635, -16.9924, -25.0623, -20.9752, -14.8237, -13.393, -5.03304, -4.57642, -24.7681, -24.3345, -9.1624, -18.8439, 0.0873074, ];
-10; 10; 0.9; -156.174; 328.149; 12; -60.6864; [-22.1659, -26.7297, 3.93246, -7.62439, -5.37673, 7.95638, -20.1357, -10.1544, 2.83742, 1.57322, -3.89206, -15.5085, -17.0936, -8.19063, -10.5372, -25.9356, -31.734, -16.0978, -9.1624, -12.6896, -5.21231, ]; -72.4823; [-22.1659, -26.7297, 3.93246, -7.62439, -18.2803, 7.95638, -20.1357, -10.1544, -14.3472, 1.57322, -3.89206, -20.9752, 4.31836, -8.19063, -24.6732, -25.9356, -31.734, -25.9607, -7.30048, -12.6896, -5.21231, ]; -2798.79; [7.25394, -10.6434, -18.9838, 1.25197, -8.02478, -16.1625, -11.3878, -12.9779, -18.3136, -10.7578, -15.8212, -2.98938, -27.1803, 2.16196, 7.76453, -27.0318, 6.10017, -10.6277, 14.9728, -24.6398, -18.8495, ];
-10; 10; 0.9; -475.446; 1775.55; 13; -59.6411; [-22.1659, -13.3416, 12.1086, -8.76025, -6.98374, -7.75163, -12.9945, -4.17196, -14.3472, 8.37928, -3.89206, -16.8023, -17.0936, -21.3752, 4.74712, -20.8069, -17.1191, -16.0978, -9.1624, -5.25075, -1.88555, ]; -73.4222; [-19.1352, -17.8579, -3.93838, -2.43931, -10.5428, 2.83322, -28.0903, -8.4189, -4.86515, -23.274, -13.9584, -1.03583, -14.7843, -31.7896, -26.3478, -20.8069, 2.0464, -14.0827, -7.30048, -18.8439, -8.23295, ]; -15554.1; [-4.40877, -9.60173, 2.74336, -15.4715, -18.2803, -1.97592, -1.96007, -22.1619, -3.50348, -5.02437, -26.74, -20.9752, -14.7843, -5.78374, -24.6732, -1.14654, -1.56432, -16.7286, -11.6573, -25.7237, -8.23295, ];
-10; 10; 0.9; -345.843; 1207.67; 14; -50.7476; [-4.40877, -13.3416, -5.8702, -7.62439, -8.3014, -1.97592, -20.1357, -2.62508, 2.83742, -7.94189, -14.3931, -6.7484, -6.17907, -31.7896, -9.28848, -6.02404, 0.644411, -16.7286, 11.5529, -18.8439, -5.19723, ]; -72.8938; [-4.40877, 8.36564, -2.25433, -0.493137, -8.3014, -1.97592, -20.1357, -2.62508, 2.83742, -13.9014, -14.3931, -20.9752, 4.54456, -34.5104, -9.28848, -20.8069, -17.1191, -25.8371, -25.5782, -18.8439, -30.2352, ]; -8808.92; [-9.95328, -23.65, -3.93838, 0.759966, -8.94149, -7.75163, -12.9945, -7.61977, -4.79145, -4.66761, -6.66588, -8.69965, -16.6582, -12.7968, 6.54269, -15.7886, -21.0663, -5.53703, -1.00221, -18.8439, -13.8301, ];
-10; 10; 0.9; -847.477; 4409.05; 15; -50.7476; [-4.40877, -13.3416, -5.8702, -7.62439, -8.3014, -1.97592, -20.1357, -2.62508, 2.83742, -7.94189, -14.3931, -6.7484, -6.17907, -31.7896, -9.28848, -6.02404, 0.644411, -16.7286, 11.5529, -18.8439, -5.19723, ]; -73.2679; [-19.1384, -7.19947, 14.6799, -13.53, -6.90643, -11.1404, -7.6589, 1.32738, -15.3054, -3.23916, 3.18625, -1.04131, 9.74047, -18.6846, 4.71679, 4.80139, 2.47675, -13.1036, -5.5029, -24.4184, -2.59705, ]; -41111.4; [-9.91935, -23.65, -5.07787, -2.43931, -10.5428, -7.75163, -1.0371, 1.35511, -17.0257, -4.66761, 10.4167, -8.69965, -20.0735, -2.21735, -10.5372, -3.39428, -21.0663, -15.5862, -10.7612, -18.8439, -3.92169, ];
-10; 10; 0.9; -2224.2; 12660; 16; -55.5753; [-12.323, -6.16762, -5.07787, -15.4715, -18.2803, -9.25179, -1.0371, -22.1619, 2.83742, -12.6647, -26.74, -16.3282, -6.17907, -5.78374, -7.74197, -25.9356, -1.56432, -2.97206, -10.7612, -11.7056, -30.2352, ]; -72.7247; [-9.32519, -1.39345, -6.64538, -9.37118, -5.37673, -21.4301, -5.64072, 1.35511, -4.86515, -1.13475, -14.3931, -15.5085, -16.6582, -2.21735, -7.09182, -6.92472, -19.3164, -15.5862, 3.29861, -3.1124, -13.8301, ]; -119226; [-9.95328, -26.7297, -24.1001, -15.4715, -18.2803, -7.75163, -1.0371, -22.1619, 2.83742, -12.6647, -26.74, -16.3282, -6.24727, -5.78374, -10.5372, -19.9136, -21.0663, -15.5862, -10.7612, -11.7056, -7.55507, ];
-10; 10; 0.9; -818.828; 3680.03; 17; -59.4777; [-9.91935, -26.7297, -24.1001, 7.06517, -5.37673, -17.1022, -5.64072, 1.35511, -17.0257, 1.57322, -17.8399, -15.5085, -17.0936, -35.4784, -7.09182, -3.39428, -12.1166, -15.5862, -9.1624, -3.1124, -7.55507, ]; -72.7247; [-9.32519, -1.39345, -6.64538, -9.37118, -5.37673, -21.4301, -5.64072, 1.35511, -4.86515, -1.13475, -14.3931, -15.5085, -16.6582, -2.21735, -7.09182, -6.92472, -19.3164, -15.5862, 3.29861, -3.1124, -13.8301, ]; -30243.8; [-9.91935, 8.36564, -9.17341, -0.493137, -6.98374, -17.1022, -20.1357, 1.35511, -20.6433, -29.7472, -17.8399, -15.5085, -17.0936, -0.0210394, -22.8094, -25.9356, 0.94766, -25.8371, -10.7612, -17.3251, -7.55507, ];
-10; 10; 0.9; -135.658; 233.944; 18; -61.9984; [-21.5646, -13.3416, -2.25433, -10.942, -6.98374, -7.75163, -12.9945, -22.1619, -17.55, 8.37928, -3.89206, -16.8023, -6.24727, -2.32511, 6.54269, -19.9136, -17.1191, -27.4555, -7.30048, -5.25075, -30.2352, ]; -72.7788; [7.38229, -6.04765, -16.7418, -10.942, -19.6343, 7.95638, -17.2305, -22.1619, -7.77856, -9.37687, 2.2817, -16.8023, -10.2986, 16.8661, 6.54269, -3.32905, -23.7087, -7.6243, -27.867, -4.72997, -14.5389, ]; -1687.96; [-21.1414, -16.8082, -0.0735741, 6.29587, 4.85309, -15.5454, -18.1614, -4.49107, -15.0099, -21.2287, -7.05521, -26.2424, -13.0854, -20.3331, -24.9909, -15.8055, -17.3439, -5.29482, -4.33488, 4.68759, -21.0713, ];
-10; 10; 0.9; -174.169; 622.675; 19; -62.3442; [-19.7022, -12.9404, 0.380614, 1.77559, -3.17125, -9.79922, -11.5531, -14.4965, 6.29217, -13.4306, -6.25073, -42.5, -1.28847, -24.2208, -8.69819, 10.6588, -14.494, -3.04457, -4.51614, -6.06825, -13.3816, ]; -72.7788; [7.38229, -6.04765, -16.7418, -10.942, -19.6343, 7.95638, -17.2305, -22.1619, -7.77856, -9.37687, 2.2817, -16.8023, -10.2986, 16.8661, 6.54269, -3.32905, -23.7087, -7.6243, -27.867, -4.72997, -14.5389, ]; -6144.24; [-22.4294, -6.04765, -19.6525, -9.8347, -8.27188, -4.88013, -4.68751, 5.29922, -7.77856, -1.20064, -15.7839, -8.69965, -17.0936, 16.8661, 5.46956, -3.32905, 2.0464, -7.6243, -16.9704, -18.8439, -14.5389, ];
-10; 10; 0.9; -621.638; 3602.6; 20; -58.4929; [-11.0783, 1.02273, -10.8373, -11.0233, -6.30569, -6.24606, -3.27721, -17.6063, -1.42339, -5.68075, 9.94244, -2.41189, -9.34506, -11.1181, -9.07967, -19.4852, -7.62567, 4.62538, -17.8874, -22.0367, -21.0487, ]; -72.305; [-21.5646, -23.65, 0.380614, 1.77559, -13.6778, -9.79922, -11.5531, -22.1619, 0.683988, -4.66761, -6.25073, -16.8023, -6.24727, -24.2208, -8.69819, -19.9136, -21.0663, -2.97206, -4.51614, -18.8439, -13.3816, ]; -35333.1; [-10.7228, -23.65, -12.2789, -9.22607, 24.9316, -4.88013, -1.0371, -16.5708, 2.83742, -1.20064, -11.654, 0.86432, -10.2986, -18.7699, 6.54269, -19.9136, -23.7087, -16.3387, -10.7612, -7.6285, -3.92169, ];
-10; 10; 0.9; -546.606; 2403.21; 21; -53.1569; [-4.65968, 4.08556, -16.6045, -5.13156, -4.72001, -0.867589, -12.9945, -22.987, -24.5666, 13.4814, -13.9584, -24.3064, -6.24727, -2.21735, -7.18369, -3.39428, -1.84105, -2.97206, -25.0246, -12.9201, -15.6526, ]; -71.3423; [-4.65968, 4.95581, -16.7418, -10.942, -14.8819, 7.95638, 12.9641, -22.1619, -24.5666, -9.37687, 2.2817, -16.8023, -5.67119, -8.65228, -7.50727, 2.38017, -17.4612, -7.6243, -27.867, -29.8069, -14.5389, ]; -21887.2; [7.38229, -6.04765, -13.66, -5.13156, -19.6343, 3.02197, -17.2305, -25.0426, 0.683988, -17.4944, -12.295, -33.0727, -10.2986, 16.8661, -15.5529, -3.32905, -23.7087, -6.52893, -22.3579, -12.9201, -15.6526, ];
-10; 10; 0.9; -382.054; 1871.24; 22; -50.3685; [-19.6371, -21.5966, 4.83925, -22.046, -22.6343, -11.2814, -0.527098, 1.29807, -14.7141, 9.39844, -11.4633, 6.18645, -13.6824, -16.2343, -6.29269, -20.5184, -28.9603, -9.02375, -1.04754, -13.0965, 3.40441, ]; -71.2888; [-4.65968, -5.25502, -2.25433, -9.8347, -12.6665, -13.5307, 3.3968, -17.2597, 1.53138, 13.4814, -9.99178, -20.192, -17.0936, 16.8661, -11.3718, -3.39428, -21.0663, -7.6243, -25.0246, -6.83699, -13.14, ]; -18491.9; [-23.96, 6.6756, -4.95715, -24.0102, -7.12187, -11.5162, -19.7652, 5.34522, -20.7903, -5.65749, 11.0549, -8.59985, -27.6988, -21.3883, -12.5805, -4.37025, -12.2405, -21.093, 3.29593, -13.4973, -13.5434, ];
-10; 10; 0.9; -312.029; 1077.47; 23; -50.3685; [-19.6371, -21.5966, 4.83925, -22.046, -22.6343, -11.2814, -0.527098, 1.29807, -14.7141, 9.39844, -11.4633, 6.18645, -13.6824, -16.2343, -6.29269, -20.5184, -28.9603, -9.02375, -1.04754, -13.0965, 3.40441, ]; -71.293; [-21.5646, -7.41145, -13.66, -2.43931, -5.88918, 3.02197, 12.9641, -11.3759, -20.6433, -17.4944, -12.295, -33.0727, -15.5534, -8.65228, -7.77998, 2.38017, -21.4738, -6.52893, -1.2994, -29.8069, -15.6526, ]; -8808.04; [-21.5646, 4.95581, -13.66, -11.0233, -8.27188, -6.24606, 12.9641, -25.0426, -7.77856, -17.4944, -15.7839, -33.0727, -17.0936, 16.8661, -7.18369, -19.4852, -19.3271, -6.52893, -16.9704, -16.2707, -14.5389, ];
-10; 10; 0.9; -932.412; 3851.31; 24; -50.3685; [-19.6371, -21.5966, 4.83925, -22.046, -22.6343, -11.2814, -0.527098, 1.29807, -14.7141, 9.39844, -11.4633, 6.18645, -13.6824, -16.2343, -6.29269, -20.5184, -28.9603, -9.02375, -1.04754, -13.0965, 3.40441, ]; -72.5969; [-4.65968, 4.08556, -4.87147, -5.13156, -4.72001, -23.6798, -12.9945, -22.987, -11.0011, -4.07867, -12.295, -24.3064, -5.67119, -2.21735, -7.18369, -19.9136, -1.84105, -4.25594, -1.2994, -12.9201, -5.21231, ]; -30243.3; [-23.5832, 4.95581, -20.2675, -2.18692, -19.9861, -8.03906, 12.9641, -17.6063, 0.683988, 2.00446, -15.8561, -24.3064, -8.23951, -11.1181, 5.73763, 4.84851, -22.0733, -7.20472, 8.98734, -12.9201, -21.0487, ];
-10; 10; 0.9; -430.073; 1379.47; 25; -50.3685; [-19.6371, -21.5966, 4.83925, -22.046, -22.6343, -11.2814, -0.527098, 1.29807, -14.7141, 9.39844, -11.4633, 6.18645, -13.6824, -16.2343, -6.29269, -20.5184, -28.9603, -9.02375, -1.04754, -13.0965, 3.40441, ]; -71.6157; [-23.5832, -7.41145, -13.66, -5.13156, -16.69, -8.88482, -15.066, -25.0426, -1.53931, 6.12342, -12.295, -24.3064, -5.67119, -8.65228, -7.50727, 2.9067, -19.3271, -7.20472, -5.14421, -12.9201, -15.6526, ]; -8813.54; [8.77175, -26.7321, 16.2277, 4.13428, -5.32341, -5.59345, -29.2846, -14.642, -10.9556, -21.2153, -29.1934, -19.7391, -12.9783, -30.2922, -23.2612, -21.773, 0.0152915, -14.2113, -16.7062, -28.0296, -22.6749, ];
-10; 10; 0.9; -303.107; 911.864; 26; -50.3685; [-19.6371, -21.5966, 4.83925, -22.046, -22.6343, -11.2814, -0.527098, 1.29807, -14.7141, 9.39844, -11.4633, 6.18645, -13.6824, -16.2343, -6.29269, -20.5184, -28.9603, -9.02375, -1.04754, -13.0965, 3.40441, ]; -71.6913; [-4.65968, -21.7749, -12.3878, -2.52339, -27.2148, -8.88482, -19.5409, -22.1619, 4.12017, -5.76937, -12.295, -21.1211, -10.2986, 16.8661, 6.54269, -19.7687, -6.96876, -6.52893, -10.7612, -20.6499, -8.71678, ]; -6146.63; [-11.0783, -18.6784, -3.12319, -2.43931, -5.88918, -4.88013, -13.6694, -11.3759, -4.86515, 13.4814, 8.66628, -2.41189, -10.2986, -11.1181, -7.77998, -19.9136, -23.7087, -8.38075, -10.7612, -22.0367, -5.21231, ];
-10; 10; 0.9; -177.35; 418.786; 27; -50.3685; [-19.6371, -21.5966, 4.83925, -22.046, -22.6343, -11.2814, -0.527098, 1.29807, -14.7141, 9.39844, -11.4633, 6.18645, -13.6824, -16.2343, -6.29269, -20.5184, -28.9603, -9.02375, -1.04754, -13.0965, 3.40441, ]; -71.4663; [-10.5801, -24.4996, -13.7676, 5.24681, -17.0003, -13.9775, 0.843231, 0.213429, -5.10258, -17.4845, 3.32016, 4.80645, -20.5207, -4.49338, -13.6988, -20.575, -10.9815, -8.01323, -14.7501, -10.2186, -12.3024, ]; -3435.47; [-23.5832, -6.04765, -13.66, -5.13156, -16.69, -8.88482, -17.2305, -25.0426, -20.6433, 6.12342, -12.295, -24.3064, -5.67119, -0.0210394, -7.77998, -19.9136, -19.3271, -7.20472, -5.14421, -12.9201, -14.5389, ];
-10; 10; 0.9; -2185.79; 17786.3; 28; -65.1401; [-18.992, -19.9871, -3.12319, -2.52339, -15.4761, -7.75163, -19.5409, -22.1619, -14.5212, -20.5072, -12.295, -21.1211, -12.9249, -12.8289, 6.54269, -11.8439, -6.96876, -2.8988, -7.30048, -13.001, -9.85989, ]; -72.8234; [-23.5832, 4.95581, -13.66, -2.43931, -16.69, 3.02197, 12.9641, -25.0426, -20.6433, 2.00446, -12.295, -32.6165, -15.5534, -9.69566, -7.50727, 2.38017, -17.2519, -7.20472, -1.2994, -12.9201, -15.6526, ]; -178635; [0.180358, -29.4516, -9.80094, -18.4448, -13.0093, -28.078, -8.3844, 6.00857, -17.1544, -18.0468, -12.4586, -2.73768, -18.0072, -16.7405, 4.49201, -17.6021, 0.668608, -24.5856, -32.8683, 0.82149, -11.0485, ];
-10; 10; 0.9; -7831.88; 75117; 29; -63.9156; [7.49355, -4.88501, -3.39509, -18.3202, -18.6309, -15.2409, 7.64275, -14.1267, -10.2041, -18.2708, -31.9759, -7.10169, 3.34922, -20.094, -19.9428, -17.8307, -18.0896, -13.7381, -21.8274, -23.001, -7.47547, ]; -72.2678; [-4.65968, -21.7749, -12.3878, -2.52339, -27.2148, -4.7054, -19.5409, -4.90069, 4.12017, 5.80585, -12.295, -22.3146, -10.2986, 16.8661, 6.54269, -19.7687, -6.96876, -6.52893, -8.5104, -13.001, -8.71678, ]; -755175; [-16.6394, -9.14922, -0.966325, -11.3153, -15.3195, -5.75075, -10.8607, -13.6623, -10.3182, -9.31231, -5.2632, -11.2609, -12.4071, -9.5844, -6.7114, -8.84814, -12.9647, -7.85311, -14.4858, -11.4579, -14.0089, ];
-10; 10; 0.9; -7740.98; 75121.6; 30; -47.9157; [-23.7209, -21.5966, 4.83925, -22.046, -27.2148, -4.7054, 12.9641, 1.35511, -17.55, -7.75957, 5.9515, -15.5085, -5.67119, -16.2343, -6.29269, -11.8439, -33.1618, -0.825269, -10.2144, -13.001, -15.6526, ]; -71.1172; [-24.1889, 1.6387, -1.13992, 0.191616, -13.7615, 2.40749, -28.9973, -11.9458, -11.4887, -9.31257, -12.1979, -8.29302, -21.3786, -10.5001, -19.7956, -13.0568, 8.22851, -16.4862, 1.74833, -14.9218, 8.07516, ]; -755175; [-16.6394, -9.14922, -0.966325, -11.3153, -15.3195, -5.75075, -10.8607, -13.6623, -10.3182, -9.31231, -5.2632, -11.2609, -12.4071, -9.5844, -6.7114, -8.84814, -12.9647, -7.85311, -14.4858, -11.4579, -14.0089, ];
-10; 10; 0.9; -8144.57; 75128.2; 31; -63.3765; [7.38229, -6.04765, -27.9562, -8.55373, -19.0971, -13.3912, 17.3546, 1.35511, -7.77856, -1.20064, -17.4116, -14.6567, -15.5376, -9.28095, 6.54269, -11.9831, -12.7322, -3.87346, -0.303257, -2.97137, -5.91266, ]; -72.0369; [-9.25314, -16.5311, 7.39454, -12.6078, -7.44988, -8.03315, -7.64756, -13.5651, -15.9622, -18.1494, -12.6587, -25.014, 7.12812, -30.053, -1.65066, -2.66824, -5.66971, 5.67782, -9.84617, -22.7417, -9.75, ]; -755175; [-16.6394, -9.14922, -0.966325, -11.3153, -15.3195, -5.75075, -10.8607, -13.6623, -10.3182, -9.31231, -5.2632, -11.2609, -12.4071, -9.5844, -6.7114, -8.84814, -12.9647, -7.85311, -14.4858, -11.4579, -14.0089, ];
