mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:);
0; 0; 0.9; -373.555; 1373.8; 10; -58.3774; [10, 0, -10, 0, 0, -10, -10, -10, 10, 10, 10, -10, -10, 10, 0, 10, 0, 10, -10, 10, -10, ]; -75.8099; [-10, 10, 0, 0, 0, -10, -10, -10, 10, 10, 0, -10, 0, 10, 0, 10, 0, 0, -10, 0, -10, ]; -10160.4; [-10, 0, -10, 10, 0, -10, 0, 0, 0, 10, 0, 10, 10, 10, 0, 10, 10, 10, 0, 10, 10, ];
0; 0; 0.9; -254.086; 888.611; 11; -56.9622; [10, 0, -10, 0, -10, 0, 0, -10, 10, 0, -10, 10, -10, -10, -10, 0, 0, 10, -10, -10, -10, ]; -73.532; [-10, 0, 10, -10, -10, 10, -10, -10, 10, 10, -10, 10, 0, 0, 0, 0, 0, 10, -10, -10, -10, ]; -6147.15; [10, 10, 10, -10, -10, -10, -10, -10, 10, 0, -10, -10, 10, 10, -10, 0, 0, 10, -10, -10, -10, ];
0; 0; 0.9; -293.372; 1073.27; 12; -56.4333; [-10, 0, 10, -10, 0, 10, -10, -10, -10, 10, -10, 10, 0, 0, 0, 10, 10, 10, -10, 10, -10, ]; -73.1706; [0, 0, 10, 0, -10, 10, 0, -10, -10, -10, 10, 10, 0, 10, -10, 10, 0, 10, -10, 0, -10, ]; -8810.31; [10, 0, -10, 0, -10, 10, -10, -10, 10, 0, 0, 10, -10, 10, -10, 0, -10, -10, -10, -10, -10, ];
0; 0; 0.9; -176.949; 331.392; 13; -54.8282; [-10, 0, -10, 10, 0, 10, 0, 0, 0, 10, -10, -10, 10, 10, -10, 0, 10, -10, 0, 10, -10, ]; -72.894; [-10, 0, -10, 0, -10, 0, 0, 0, 10, 0, -10, 0, -10, -10, -10, 10, 0, 10, 10, -10, -10, ]; -1820.6; [10, 0, 0, 0, -10, -10, -10, -10, 10, 10, -10, -10, 0, 0, 0, 10, 0, -10, -10, 10, -10, ];
0; 0; 0.9; -428.599; 3002.07; 14; -59.4736; [0, 0, -10, 0, 0, -10, 0, -10, 10, 10, -10, 0, -10, 10, 0, 10, 0, 10, -10, -10, -10, ]; -74.2872; [0, 0, 10, -10, 10, -10, 0, 0, 10, 10, 10, 10, 10, -10, 10, -10, -10, 0, -10, -10, -10, ]; -30241.7; [10, 0, 0, 0, -10, -10, -10, -10, -10, 0, 0, 10, -10, 0, 0, 0, 0, -10, -10, 10, -10, ];
0; 0; 0.9; -277.468; 814.817; 15; -59.4736; [0, 0, -10, 0, 0, -10, 0, -10, 10, 10, -10, 0, -10, 10, 0, 10, 0, 10, -10, -10, -10, ]; -74.8613; [10, 0, -10, 0, -10, 10, -10, -10, 10, 10, 10, 10, -10, 10, 0, 10, 0, -10, -10, 10, 0, ]; -6143.91; [-10, 0, -10, 0, -10, 10, 0, -10, -10, -10, 0, 10, -10, 0, 0, 0, 0, -10, 0, 10, -10, ];
0; 0; 0.9; -299.265; 1048.69; 16; -59.4736; [0, 0, -10, 0, 0, -10, 0, -10, 10, 10, -10, 0, -10, 10, 0, 10, 0, 10, -10, -10, -10, ]; -73.8417; [10, 0, 0, 0, -10, 0, 0, -10, 0, 0, 10, 10, 0, 0, 0, -10, -10, -10, 10, 10, -10, ]; -8810.13; [-10, 10, 0, 0, -10, -10, -10, -10, 10, 10, -10, 10, 0, 0, 0, -10, 0, 10, -10, 10, -10, ];
0; 0; 0.9; -120.237; 164.291; 17; -58.535; [-10, 10, 0, 0, -10, 0, -10, -10, 10, 10, -10, -10, 10, 10, 10, -10, 0, 10, -10, 10, -10, ]; -72.7644; [10, 0, -10, 0, -10, 10, -10, -10, 10, 0, -10, 10, -10, 0, 0, 10, 10, -10, -10, -10, 0, ]; -1377.76; [0, 0, 10, 0, 0, 0, -10, -10, 0, 10, 10, 10, -10, -10, 10, 10, 10, 10, -10, -10, -10, ];
0; 0; 0.9; -341.718; 1247.66; 18; -52.8994; [10, 0, 10, 0, -10, 10, -10, -10, 10, 10, 0, 10, -10, 10, 0, 0, 0, -10, -10, -10, -10, ]; -73.5965; [-10, 0, 10, 0, 0, 0, -10, 0, -10, -10, 0, 10, -10, 10, 0, 10, 10, -10, -10, -10, -10, ]; -8813.48; [10, 0, 10, 0, -10, 10, -10, -10, -10, -0, 0, 10, -10, 10, 0, 10, -10, 10, -10, 10, -10, ];
0; 0; 0.9; -247.079; 1022.7; 19; -52.8994; [10, 0, 10, 0, -10, 10, -10, -10, 10, 10, 0, 10, -10, 10, 0, 0, 0, -10, -10, -10, -10, ]; -72.5962; [10, 0, 0, -10, -10, 0, 0, -10, -10, 0, 10, 10, 0, 0, 0, 0, 0, -10, -10, 10, -10, ]; -7374.79; [-10, 10, 10, -10, -10, -10, -10, -10, 10, 10, -10, 10, -10, -10, -10, 10, 10, 10, -10, -10, -10, ];
0; 0; 0.9; -878.425; 5039.94; 20; -55.1943; [0, 10, 10, 10, -10, 0, -10, -10, 10, 10, 0, 10, 10, 0, 10, -10, 10, 10, -10, -10, -10, ]; -72.079; [0, 0, -10, 10, -10, 10, 0, -10, 10, 10, 0, 10, -10, 0, 0, 0, 10, -10, -10, 10, 0, ]; -41111.5; [-10, 0, 10, -10, 0, 10, -10, -10, 10, 0, -10, 10, 0, -10, 10, 10, 0, -10, -10, -10, -10, ];
0; 0; 0.9; -340.626; 1177.69; 21; -55.1943; [0, 10, 10, 10, -10, 0, -10, -10, 10, 10, 0, 10, 10, 0, 10, -10, 10, 10, -10, -10, -10, ]; -72.3901; [0, 0, -10, -10, -10, -10, -10, -10, 10, 10, -10, 10, 10, -10, 0, -10, 10, 10, -10, -10, -10, ]; -8805.68; [-10, 10, 10, -10, 10, 10, 0, -10, 10, -10, 10, -10, -10, 0, 0, 10, -10, -10, -10, 10, -10, ];
0; 0; 0.9; -1762.11; 15567.7; 22; -55.1943; [0, 10, 10, 10, -10, 0, -10, -10, 10, 10, 0, 10, 10, 0, 10, -10, 10, 10, -10, -10, -10, ]; -73.267; [10, 10, 10, -10, -10, -10, 0, -10, 10, 0, 0, 10, 10, 10, 0, 10, -10, -10, 10, 0, -10, ]; -156576; [10, 10, 10, -10, 0, 10, 0, -10, 10, -10, 0, 10, -10, -10, -10, 10, 0, -10, -10, 0, -10, ];
0; 0; 0.9; -582.558; 3571.22; 23; -55.1943; [0, 10, 10, 10, -10, 0, -10, -10, 10, 10, 0, 10, 10, 0, 10, -10, 10, 10, -10, -10, -10, ]; -72.8994; [0, 0, 10, 10, -10, 0, -10, -10, -10, -0, 0, 10, -10, 0, 10, 10, 10, 10, -10, -10, -10, ]; -35330.9; [10, 0, 10, 0, -10, 0, -10, 0, -10, 10, -10, 10, 0, -10, 0, -10, 0, -10, -10, -10, -10, ];
0; 0; 0.9; -293.92; 1063.35; 24; -55.1943; [0, 10, 10, 10, -10, 0, -10, -10, 10, 10, 0, 10, 10, 0, 10, -10, 10, 10, -10, -10, -10, ]; -72.8994; [0, 0, 10, 10, -10, 0, -10, -10, -10, -0, 0, 10, -10, 0, 10, 10, 10, 10, -10, -10, -10, ]; -7378.65; [0, 0, -10, -10, -10, -10, -10, -10, 10, 10, -10, 10, 10, -10, 0, -10, 10, -10, -10, -10, -10, ];
0; 0; 0.9; -377.786; 1334.3; 25; -47.9303; [10, 0, -10, 0, 10, -10, 0, -10, 10, 0, 0, 10, -10, 0, -10, 10, 0, -10, 10, -10, -10, ]; -74.5178; [0, 0, -10, 10, -10, -10, -10, -10, 10, 10, 0, 10, 10, -10, -10, -10, 0, 10, -10, 10, -10, ]; -8809.18; [10, 10, 10, 10, -10, -10, -10, -10, -10, 10, 0, 0, -10, -10, -10, -10, 0, -10, 10, -10, -10, ];
0; 0; 0.9; -1229.77; 5084.96; 26; -47.9303; [10, 0, -10, 0, 10, -10, 0, -10, 10, 0, 0, 10, -10, 0, -10, 10, 0, -10, 10, -10, -10, ]; -72.4058; [10, 0, 10, -10, -10, -10, -10, 0, 10, 10, 0, 10, 10, -10, -10, -10, 0, -10, 10, 0, -10, ]; -35308.9; [0, 0, 10, -10, -10, -10, -10, 0, 10, 10, 0, 10, 10, -10, -10, -10, 0, -10, 10, 0, -10, ];
0; 0; 0.9; -829.958; 3709.4; 27; -47.9303; [10, 0, -10, 0, 10, -10, 0, -10, 10, 0, 0, 10, -10, 0, -10, 10, 0, -10, 10, -10, -10, ]; -75.392; [10, 0, 10, 0, -10, 10, -10, 0, -10, 0, -10, 10, 0, 0, 0, 10, 0, -10, -10, -10, -10, ]; -25784.8; [10, 0, 10, -10, 0, 10, -10, 0, -10, 0, 0, 0, 10, -10, -10, -10, 0, -10, 10, -10, -10, ];
0; 0; 0.9; -956.768; 4851.87; 28; -58.294; [10, 0, -10, 10, -10, -10, -10, 0, 10, 10, -10, 10, 10, 0, -10, -10, 0, -10, 10, 0, -10, ]; -75.392; [10, 0, 10, 0, -10, 10, -10, 0, -10, 0, -10, 10, 0, 0, 0, 10, 0, -10, -10, -10, -10, ]; -41112.8; [0, 0, -10, 10, -10, 10, -10, -10, 10, 10, 0, 10, -10, 0, 0, -10, 10, -10, -10, -10, -10, ];
0; 0; 0.9; -201.663; 746.217; 29; -46.5484; [10, 0, 10, 0, 10, -10, 0, 0, -10, 10, -10, 10, -10, 0, 0, 10, 0, -10, 10, 0, -10, ]; -72.2612; [10, 0, 0, -10, 0, -10, -10, -10, 10, 10, 0, 0, -10, -10, 0, 10, 0, -10, 10, -10, -10, ]; -7375.73; [10, 0, 10, -10, -10, -10, -10, 10, -10, 0, 0, 10, 10, -10, -10, -10, 10, -10, -10, -10, -10, ];
0; 0; 0.9; -632.906; 3665.6; 30; -46.5484; [10, 0, 10, 0, 10, -10, 0, 0, -10, 10, -10, 10, -10, 0, 0, 10, 0, -10, 10, 0, -10, ]; -73.5451; [10, 10, 10, -10, -10, -10, 0, 0, 10, 10, 0, 10, 10, -10, -10, 10, 0, -10, 10, 0, -10, ]; -35329.9; [10, 0, 0, -10, -10, -10, 0, -10, -10, 0, 0, 10, 10, -10, -10, 10, 10, -10, -10, 10, -10, ];
0; 0; 0.9; -543.893; 4081.84; 31; -46.5484; [10, 0, 10, 0, 10, -10, 0, 0, -10, 10, -10, 10, -10, 0, 0, 10, 0, -10, 10, 0, -10, ]; -74.421; [10, -10, 10, 10, -10, 10, -10, 10, 10, 10, 0, -10, -10, 0, 0, 0, 0, 0, 10, -10, -10, ]; -41111.9; [-10, 0, 0, -10, -10, 10, -10, 10, 10, 10, 0, 0, -10, -10, -10, -10, 0, -10, 0, 0, -10, ];
0; 0; 0.9; -7767.16; 75119.8; 32; -46.5484; [10, 0, 10, 0, 10, -10, 0, 0, -10, 10, -10, 10, -10, 0, 0, 10, 0, -10, 10, 0, -10, ]; -73.6087; [0, 0, 10, -10, 0, -10, -10, 0, 10, 10, 0, 10, -10, 0, -10, -10, 0, -10, 10, -10, -10, ]; -755173; [10, -10, -10, 10, -10, 10, -10, 10, 10, 10, -10, -10, -10, 0, 0, -10, 0, -10, 10, -10, -10, ];
0; 0; 0.9; -146.831; 264.157; 33; -46.5484; [10, 0, 10, 0, 10, -10, 0, 0, -10, 10, -10, 10, -10, 0, 0, 10, 0, -10, 10, 0, -10, ]; -72.9329; [0, -10, 0, 0, 0, 10, 10, 10, 10, 10, 10, 10, -10, -10, -10, -10, 0, 0, 10, 0, -10, ]; -1803.06; [10, 10, 0, -10, 0, 10, 0, -10, 10, 10, 0, 10, -10, 0, 0, -10, 0, 0, 10, 10, 10, ];
0; 0; 0.9; -1676.65; 12050.2; 34; -46.5484; [10, 0, 10, 0, 10, -10, 0, 0, -10, 10, -10, 10, -10, 0, 0, 10, 0, -10, 10, 0, -10, ]; -72.7204; [-10, 0, -10, 0, 0, 10, 0, 0, 10, 0, 10, 10, -10, 0, -10, -10, 10, -10, -10, -10, 10, ]; -119220; [-10, 0, 10, -10, 0, 10, -10, 0, -10, 10, -10, 10, -10, -10, -10, -10, 10, 0, -10, 10, -10, ];
0; 0; 0.9; -348.458; 1347.43; 35; -46.5484; [10, 0, 10, 0, 10, -10, 0, 0, -10, 10, -10, 10, -10, 0, 0, 10, 0, -10, 10, 0, -10, ]; -73.5313; [10, 10, 0, 10, -10, 10, -10, -10, 10, 10, 0, 10, 0, 0, -10, 10, 10, -10, -10, 10, -10, ]; -8808.64; [10, 0, 10, -10, -10, -10, 0, -10, 10, 10, -10, 10, 10, 10, -10, -10, -10, -10, 10, -10, -10, ];
0; 0; 0.9; -297.592; 830.879; 36; -48.5938; [10, 0, 10, -10, -10, -10, 0, 0, -10, 10, 0, 10, 0, -10, 0, 10, 0, 10, 10, 0, -10, ]; -72.2488; [10, 0, 10, 10, -10, 10, 0, -10, -10, 10, -10, 10, 0, 10, -10, -10, 10, -10, 10, 0, -10, ]; -5091.67; [10, 10, -10, -10, -10, 10, 0, 0, -10, -10, 10, 10, 0, 0, -10, 10, 10, -10, 10, 10, 10, ];
0; 0; 0.9; -123.85; 203.671; 37; -53.2307; [10, 0, 10, 10, 0, 10, 0, 0, -10, 0, -10, 10, 0, -10, 0, 10, 0, -10, -10, -10, -10, ]; -72.2488; [10, 0, 10, 10, -10, 10, 0, -10, -10, 10, -10, 10, 0, 10, -10, -10, 10, -10, 10, 0, -10, ]; -1690.02; [10, 0, -10, 0, -10, -10, 0, 0, 10, -10, 0, 10, -10, 10, 0, -10, 0, 0, -10, -10, -10, ];
0; 0; 0.9; -168.336; 290.498; 38; -56.0441; [10, 0, 10, -10, 0, -10, -10, 0, -10, 0, -10, 10, 0, -10, 0, 10, 0, 0, 10, -10, -10, ]; -72.0503; [10, 10, 10, 10, -10, -10, 0, 10, 10, -10, -10, 10, -10, 10, 0, -10, 10, -10, 10, -10, 10, ]; -1686.68; [10, 0, -10, 10, -10, -10, 10, 0, -10, -10, 0, 10, 10, -10, -10, -10, 0, -10, 10, 10, -10, ];
0; 0; 0.9; -167.488; 395.015; 39; -56.0441; [10, 0, 10, -10, 0, -10, -10, 0, -10, 0, -10, 10, 0, -10, 0, 10, 0, 0, 10, -10, -10, ]; -72.9785; [10, 0, 10, -10, 10, -10, -10, 0, 10, -10, 10, 10, -10, 10, 0, -10, 10, -10, 10, 10, 10, ]; -3649.2; [10, 0, 10, 10, -10, -10, 0, 0, -10, 10, 0, 10, 0, 0, 0, 10, 0, 0, 10, 10, -10, ];
0; 0; 0.9; -1500.57; 13604.4; 40; -56.0441; [10, 0, 10, -10, 0, -10, -10, 0, -10, 0, -10, 10, 0, -10, 0, 10, 0, 0, 10, -10, -10, ]; -73.2126; [10, 0, 10, 10, 0, -10, 0, 0, -10, 0, -10, 10, 0, -10, 0, -10, 0, 0, 10, 0, -10, ]; -136843; [10, 0, 10, -10, -10, -10, 0, 0, -10, 10, -10, 10, 0, -10, -10, -10, 0, -10, 10, 0, -10, ];
0; 0; 0.9; -160.517; 330.711; 41; -56.0441; [10, 0, 10, -10, 0, -10, -10, 0, -10, 0, -10, 10, 0, -10, 0, 10, 0, 0, 10, -10, -10, ]; -72.8346; [10, 0, 0, 10, -10, -10, -10, 0, 10, -10, -10, 10, -10, 0, 0, 10, 0, -10, 10, 10, 10, ]; -2261.43; [10, 0, -10, -10, -10, -10, 0, 10, -10, 0, -10, 10, -10, -10, 0, 10, 0, -10, 10, -10, -10, ];
0; 0; 0.9; -309.807; 1046.01; 42; -56.0441; [10, 0, 10, -10, 0, -10, -10, 0, -10, 0, -10, 10, 0, -10, 0, 10, 0, 0, 10, -10, -10, ]; -73.7373; [10, 10, 0, 0, -10, 10, -10, 10, 10, -10, -10, 10, -10, 0, 0, 10, 0, -10, 10, 10, -10, ]; -8811.29; [10, 0, -10, 10, -10, -10, 0, -10, -10, 10, 10, 10, -10, -10, -10, 10, 0, -10, -10, -10, 10, ];
0; 0; 0.9; -1255.2; 8950.59; 43; -56.0441; [10, 0, 10, -10, 0, -10, -10, 0, -10, 0, -10, 10, 0, -10, 0, 10, 0, 0, 10, -10, -10, ]; -74.8309; [10, 0, 10, -10, -10, 10, 0, -10, -10, 10, 0, 10, -10, 10, 0, 10, 0, 0, 10, -10, -10, ]; -89614.5; [10, 0, -10, 10, -10, -10, -10, 0, 10, 10, -10, 10, -10, 0, 0, -10, 0, -10, 10, -10, -10, ];
0; 0; 0.9; -1260.51; 9142.74; 44; -56.0441; [10, 0, 10, -10, 0, -10, -10, 0, -10, 0, -10, 10, 0, -10, 0, 10, 0, 0, 10, -10, -10, ]; -71.8816; [10, 0, 10, -10, -10, -10, -10, -10, 10, 10, -10, 10, 10, -10, 0, -10, 0, 10, -10, -10, -10, ]; -89614.5; [10, 0, -10, 10, -10, -10, -10, 0, 10, 10, -10, 10, -10, 0, 0, -10, 0, -10, 10, -10, -10, ];
0; 0; 0.9; -1732.34; 9991.15; 45; -56.0441; [10, 0, 10, -10, 0, -10, -10, 0, -10, 0, -10, 10, 0, -10, 0, 10, 0, 0, 10, -10, -10, ]; -72.1478; [10, 0, 0, -10, -10, -10, -10, 0, 10, 0, 10, 10, 0, 0, 0, 10, 0, 0, 10, -10, -10, ]; -89614.5; [10, 0, -10, 10, -10, -10, -10, 0, 10, 10, -10, 10, -10, 0, 0, -10, 0, -10, 10, -10, -10, ];
0; 0; 0.9; -1022.12; 8905.3; 46; -56.0441; [10, 0, 10, -10, 0, -10, -10, 0, -10, 0, -10, 10, 0, -10, 0, 10, 0, 0, 10, -10, -10, ]; -75.4243; [10, 0, 10, 10, -10, -10, 0, 0, 10, 10, -10, 10, -10, 10, 0, -10, 0, -10, 10, -10, 10, ]; -89614.5; [10, 0, -10, 10, -10, -10, -10, 0, 10, 10, -10, 10, -10, 0, 0, -10, 0, -10, 10, -10, -10, ];
0; 0; 0.9; -1198.26; 8958.67; 47; -62.6148; [10, 10, 10, -10, 0, -10, -10, -10, 10, 10, -10, 10, 10, -10, -10, 10, 0, 10, -10, -10, -10, ]; -73.5137; [10, 0, 0, -10, 0, 0, -10, -10, -10, 10, 10, -10, 0, 10, 0, 10, 0, 10, 0, -10, -10, ]; -89614.5; [10, 0, -10, 10, -10, -10, -10, 0, 10, 10, -10, 10, -10, 0, 0, -10, 0, -10, 10, -10, -10, ];
0; 0; 0.9; -1169.04; 8931.87; 48; -65.2253; [10, 10, -10, -10, -10, -10, -10, -10, 10, 0, -10, 10, -10, 10, 0, 10, 10, 0, 10, -10, -10, ]; -73.92; [10, 0, 10, 10, -10, -10, -10, -10, 10, 10, -10, 10, 10, 10, -10, -10, 0, -10, 10, -10, -10, ]; -89614.5; [10, 0, -10, 10, -10, -10, -10, 0, 10, 10, -10, 10, -10, 0, 0, -10, 0, -10, 10, -10, -10, ];
0; 0; 0.9; -198.464; 411.876; 49; -59.2493; [10, 10, 0, 10, -10, -10, -10, 0, 10, 0, -10, 10, 0, -10, -10, -10, 10, 0, -10, -10, -10, ]; -71.8977; [10, 0, 0, -10, -10, -10, 0, 0, 10, 10, -10, 10, 0, -10, -10, -10, 0, -10, 10, -10, -10, ]; -3010.89; [10, 0, 10, 0, -10, -10, -10, 0, 10, 10, -10, 10, 10, 10, 0, 10, 10, -10, 10, 0, -10, ];
0; 0; 0.9; -602.586; 2790.41; 50; -59.2493; [10, 10, 0, 10, -10, -10, -10, 0, 10, 0, -10, 10, 0, -10, -10, -10, 10, 0, -10, -10, -10, ]; -75.5902; [10, 0, 10, -10, -10, -10, -10, 0, 10, 0, -10, 10, -10, 10, -10, -10, 0, 10, 10, 0, -10, ]; -25780.7; [10, 0, 10, -10, -10, -10, 0, 0, 10, 0, -10, 10, -10, -10, 0, -10, 0, -10, -10, 10, -10, ];
0; 0; 0.9; -209.702; 754.482; 51; -56.603; [10, 0, 10, 0, -10, 10, 0, 10, 10, 10, -10, 10, 10, 10, 0, -10, 0, -10, -10, 0, -10, ]; -72.8126; [10, 0, 10, 0, -10, -10, -10, 10, 10, 10, -10, 10, -10, 0, 0, 10, 10, -10, 10, 10, -10, ]; -7377.34; [10, 10, -10, 10, -10, -10, -10, -10, 10, 10, -10, 10, -10, 0, -10, 10, 10, 0, 0, -10, -10, ];
0; 0; 0.9; -841.886; 4354.72; 52; -59.2589; [10, 0, 10, -10, -10, -10, 0, 10, 10, 10, -10, 10, -10, -10, 0, -10, 0, 10, 10, -10, -10, ]; -73.4416; [10, 10, 10, 10, -10, 10, -10, 0, 10, 10, -10, -10, 10, -10, -10, -10, 10, 10, -10, -10, -10, ]; -35336.7; [10, 0, 10, 10, -10, -10, 0, -10, 10, 0, 0, 10, -10, -10, -10, 10, 0, 0, -10, -10, -10, ];
0; 0; 0.9; -4592.88; 24067.7; 53; -60.1589; [10, 0, 0, 10, -10, -10, -10, 0, -10, 0, 0, 10, 10, 10, -10, -10, 0, -10, 10, 0, -10, ]; -71.5062; [10, 10, -10, 10, -10, -10, 0, 0, 10, 10, -10, 10, -10, 10, 0, -10, 0, 0, 0, -10, -10, ]; -178633; [10, -10, 0, 0, 0, -10, -10, 10, 10, 0, 10, 0, -10, -10, -10, -10, -10, 0, 0, 0, -10, ];
0; 0; 0.9; -1648.67; 13625.9; 54; -56.9384; [10, 0, 10, -10, -10, -10, -10, 0, 10, 0, 0, 10, -10, -10, -10, 10, 0, -10, -10, -10, -10, ]; -71.9045; [10, 0, 10, 10, -10, -10, -10, 0, 10, 0, 0, 10, -10, -10, -10, -10, 0, -10, 10, 0, -10, ]; -136842; [10, 0, 10, -10, -10, -10, 0, -10, 10, 0, -10, 10, 10, -10, -10, -10, 0, 0, 10, -10, -10, ];
0; 0; 0.9; -547.297; 3090.22; 55; -57.1105; [10, 10, 10, 10, -10, 10, -10, 0, 10, 10, -10, 10, 10, 0, 0, -10, 0, -10, 10, -10, -10, ]; -71.9016; [10, 10, 10, 10, -10, -10, -10, 0, 10, 0, -10, 10, 0, 0, -10, -10, 0, -10, 10, -10, -10, ]; -30245.2; [10, 10, 10, -10, -10, -10, 0, -10, 10, 10, -10, 10, -10, 10, -10, -10, -10, -10, -10, -10, -10, ];
0; 0; 0.9; -692.56; 4174.03; 56; -57.1105; [10, 10, 10, 10, -10, 10, -10, 0, 10, 10, -10, 10, 10, 0, 0, -10, 0, -10, 10, -10, -10, ]; -71.2705; [10, 10, 10, -10, -10, -10, -10, -10, 10, 10, -10, 10, 10, 10, -10, 10, -10, 10, -10, -10, -10, ]; -41112.2; [10, 0, 10, -10, -10, -10, -10, -10, 10, 10, -10, 10, -10, -10, -10, -10, 0, 10, 0, -10, -10, ];
