mean;stdev;acceptation;E(fitness);sigma(fitness);Generation;fitness1;Genes(Scores(0,1),:);fitness50;Genes(Scores(49,1),:);fitness100;Genes(Scores(99,1),:);
0; 0; 0.9; -375.815; 1855.61; 10; -58.8474; [10, 0, 0, 10, 0, 0, 0, 0, -10, 0, -10, -10, 0, 10, -10, -10, -10, -10, -10, -10, -10, ]; -75.7878; [10, 0, 10, -10, -10, 10, -10, 0, 10, 0, -10, -10, 0, 10, 0, 10, 0, 0, 10, 0, -10, ]; -18492.9; [10, -10, 10, 0, -10, -10, -10, 10, 0, -10, 0, 10, -10, -10, 0, 10, 0, -10, 10, 0, -10, ];
0; 0; 0.9; -831.244; 4206.57; 11; -52.6739; [10, -10, -10, 10, -10, 10, 10, 10, -10, -10, 10, 0, 0, 10, 10, 0, 10, 10, -10, -10, 10, ]; -75.7878; [10, 0, 10, -10, -10, 10, -10, 0, 10, 0, -10, -10, 0, 10, 0, 10, 0, 0, 10, 0, -10, ]; -41112.5; [10, -10, -10, 0, -10, -10, -10, 0, 10, 0, -10, 10, 0, 10, 0, 10, -10, -10, 0, -10, -10, ];
0; 0; 0.9; -1739.9; 6374.4; 12; -52.6739; [10, -10, -10, 10, -10, 10, 10, 10, -10, -10, 10, 0, 0, 10, 10, 0, 10, 10, -10, -10, 10, ]; -80.0403; [0, 0, -10, 10, 10, 0, -10, -10, -10, 0, 10, -10, -10, 10, 10, -10, -10, 10, -10, 0, 10, ]; -41112.5; [10, -10, -10, 0, -10, -10, -10, 0, 10, 0, -10, 10, 0, 10, 0, 10, -10, -10, 0, -10, -10, ];
0; 0; 0.9; -617.429; 2495.48; 13; -52.6739; [10, -10, -10, 10, -10, 10, 10, 10, -10, -10, 10, 0, 0, 10, 10, 0, 10, 10, -10, -10, 10, ]; -75.6192; [10, 0, -10, 10, -10, 10, 10, 0, -10, -10, 10, -10, -10, -10, 0, -10, 0, 0, 0, -10, 0, ]; -21885.3; [-10, -10, -10, 0, 10, -10, -10, 0, -10, -10, 0, -10, 0, 10, -10, 0, -10, 10, 0, -10, 0, ];
0; 0; 0.9; -1169.4; 8939.67; 14; -57.7783; [0, 0, -10, 10, 10, 10, -10, 0, -10, 0, 0, -10, 0, 10, 10, 0, -10, 0, 0, -10, -10, ]; -73.305; [0, 0, -10, 10, 10, -10, -10, 0, 10, 10, -10, -10, 0, 10, 10, 0, -10, 0, 0, -10, -10, ]; -89612.3; [-10, 0, -10, 0, -10, 0, 0, 0, -10, -10, -10, -10, -10, -10, 10, 0, -10, 0, 0, -10, -10, ];
0; 0; 0.9; -187.273; 313.709; 15; -58.5311; [10, -10, 10, 0, 0, -10, -10, 10, 0, -10, 0, 10, -10, -10, 0, 10, 0, -10, 10, 10, -10, ]; -72.967; [10, -10, 0, 10, 10, 10, 0, 0, 0, 10, -10, -10, 0, 10, -10, -10, 0, 0, -10, -10, 0, ]; -1703.25; [10, 0, 10, 10, -10, 10, 0, 10, -10, 10, 10, -10, 10, 10, -10, 10, 10, 0, -10, 10, 0, ];
0; 0; 0.9; -1192.98; 4704.76; 16; -59.4508; [-0, 10, -10, 0, 10, 10, -10, 0, 10, 10, 0, -10, -10, 10, 0, 0, -10, 0, 0, -10, 0, ]; -77.8464; [-10, -10, -10, 0, -10, -10, 0, 0, 0, 10, -10, -10, 10, 10, 0, 0, 10, 0, -10, -10, 0, ]; -35323.5; [-0, 0, -10, -10, -10, -10, -10, -10, -10, 0, 0, 0, -10, 10, -10, 10, -10, 0, -10, -10, 0, ];
0; 0; 0.9; -390.505; 1704.19; 17; -59.4508; [-0, 10, -10, 0, 10, 10, -10, 0, 10, 10, 0, -10, -10, 10, 0, 0, -10, 0, 0, -10, 0, ]; -73.0238; [-10, -10, 0, 10, 0, 10, 10, 10, 0, 10, -10, 0, -10, 0, -10, 0, 0, 0, -10, -10, 10, ]; -15550.6; [-10, -10, -10, 0, -10, 10, 0, 10, 0, 0, -10, -10, 0, 10, -10, -10, -10, -10, -10, -10, 0, ];
0; 0; 0.9; -231.541; 535.454; 18; -54.258; [-10, 10, -10, 0, -10, -10, 10, 0, 10, 10, 0, -10, 10, -10, 0, 0, -10, 0, 0, 0, 10, ]; -73.0142; [-10, -10, 0, 10, 10, -10, 10, 0, -10, 10, 10, -10, -10, 10, -10, 10, 0, 0, -10, -10, -10, ]; -3436.54; [-10, 0, -10, 0, 10, 10, 0, -10, 0, 0, -10, -10, -10, 10, -10, -10, -10, -10, -10, -10, 0, ];
0; 0; 0.9; -2464.22; 14626.7; 19; -54.258; [-10, 10, -10, 0, -10, -10, 10, 0, 10, 10, 0, -10, 10, -10, 0, 0, -10, 0, 0, 0, 10, ]; -72.5248; [-10, -10, -10, 0, 10, 0, 10, 0, -10, 0, -10, 0, 0, 10, -10, 10, -10, 0, -10, -10, 0, ]; -136845; [-0, 0, -10, 0, -10, 10, -10, 0, -10, 0, 0, -10, -10, 10, -10, 10, -10, 0, 0, -10, -10, ];
0; 0; 0.9; -217.614; 610.793; 20; -50.0014; [10, 10, 10, 10, 10, -10, 0, 10, -10, -10, 10, 0, -10, 10, -10, 10, -10, 0, -10, -10, -10, ]; -72.3583; [10, -10, 0, 0, -10, 0, -10, 10, -10, 10, 10, 10, -10, 0, -10, 10, -10, 0, 10, -10, -10, ]; -5092.22; [-0, 0, -10, 10, 10, 10, -10, 0, -10, 0, 10, -10, 0, -10, -10, 0, -10, 0, 0, -10, -10, ];
0; 0; 0.9; -580.253; 4083.43; 21; -60.4016; [-10, 0, 0, 10, 10, 10, 10, -10, 0, 10, -10, 10, -10, -10, 0, 0, 10, 0, -10, -10, -10, ]; -74.5654; [-0, 0, -10, 0, 10, 10, 10, -10, -10, 0, 10, -10, 0, 10, -10, 0, 0, 0, 0, 0, 10, ]; -41113.8; [-10, -10, -10, 0, 0, -10, 10, -10, 0, 10, 10, -10, 0, 0, 0, 0, -10, 10, -10, -10, 10, ];
0; 0; 0.9; -2124.98; 15915.4; 22; -54.7519; [-10, 0, 0, 0, -10, 0, 10, -10, -10, 0, 10, 0, 10, -10, 0, 0, 0, 0, 0, -10, 10, ]; -75.5424; [-10, 10, -10, 10, 10, 10, 0, 10, 0, 10, -10, -10, -10, 10, -10, 0, 10, -10, -10, -10, 0, ]; -156576; [-0, 0, 0, 10, 0, -10, -10, -10, -10, 0, -10, -10, -10, -10, 0, 0, -10, 0, 0, -10, -10, ];
0; 0; 0.9; -613.654; 4084.87; 23; -57.388; [10, 0, -10, 0, 0, 10, 10, -10, 0, 10, 10, -10, 10, -10, -10, 0, 0, 10, -10, -10, 10, ]; -74.2644; [-10, -10, 10, 10, -10, 0, 0, 0, 0, 10, 10, 0, -10, -10, 0, 10, -10, 0, -10, 10, 0, ]; -41110.7; [10, -10, -10, 0, -10, -10, 10, -10, 0, 0, 10, -10, -10, -10, -10, 0, 10, -10, 10, 0, 10, ];
0; 0; 0.9; -6249.6; 59369.6; 24; -57.388; [10, 0, -10, 0, 0, 10, 10, -10, 0, 10, 10, -10, 10, -10, -10, 0, 0, 10, -10, -10, 10, ]; -73.4143; [-10, 10, -10, 0, -10, -10, 0, 10, 10, 10, 0, 0, -10, 10, 0, 0, -10, 0, 0, -10, 0, ]; -596884; [10, 0, 10, 0, -10, 10, 10, -10, -10, -10, -10, -10, -10, 10, 0, 0, -10, -10, 0, -10, 0, ];
0; 0; 0.9; -233.593; 525.157; 25; -57.388; [10, 0, -10, 0, 0, 10, 10, -10, 0, 10, 10, -10, 10, -10, -10, 0, 0, 10, -10, -10, 10, ]; -73.1078; [-10, 0, -10, 0, -10, 0, 0, 0, -10, 0, 10, 0, -10, -10, 0, -10, 0, 0, 0, 10, 0, ]; -4194.06; [-10, 10, -10, 0, -10, 10, -10, 10, 0, -10, 10, -10, -10, 10, -10, 0, -10, -10, -10, 10, 0, ];
0; 0; 0.9; -1738.35; 15564; 26; -59.6335; [-10, 10, 10, 0, -10, -10, 10, 10, 0, 0, 0, 10, -10, -10, -10, -10, 0, -10, -10, 10, 10, ]; -75.8498; [10, -10, 10, 0, 0, 10, 10, 0, -10, 0, 0, 10, -10, -10, 0, -10, 0, -10, 0, 0, 0, ]; -156576; [-10, 0, -10, 0, -10, 0, 0, -10, 0, -10, -10, -10, 10, 10, 0, 0, -10, -10, -10, -10, 0, ];
0; 0; 0.9; -2035.8; 14038.9; 27; -55.3298; [10, 0, -10, 10, -10, 10, 0, 10, 0, -10, 10, 0, 10, -10, -10, 10, 0, 10, -10, -10, 0, ]; -75.6548; [10, 10, -10, 10, 0, 0, 0, 10, 0, -10, 10, -10, 10, -10, -10, 0, -10, 10, -10, 0, 0, ]; -136840; [-10, -10, -10, 0, 0, -10, 10, 10, 0, -10, -10, 10, -10, -10, 0, 10, -10, -10, 10, 10, -10, ];
0; 0; 0.9; -582.6; 3554.18; 28; -56.4905; [-10, 10, -10, 0, 10, -10, 10, 0, 0, 0, 0, 10, -10, 10, 0, 0, 10, 0, -10, -10, 0, ]; -75.7945; [-10, 0, -10, 10, 0, 10, -10, -10, 0, 0, 10, -10, -10, 10, 0, 0, 10, -10, -10, -10, 10, ]; -35329.5; [10, -10, 10, 0, -10, 10, -10, -10, -10, -10, 0, 0, -10, -10, 0, 10, 0, -10, 0, 0, 10, ];
0; 0; 0.9; -537.782; 3518.15; 29; -59.5919; [10, -10, 10, 10, 0, -10, 10, 0, 0, 0, 0, 0, -10, -10, 0, 0, -10, 0, 0, 0, 0, ]; -72.6342; [-10, -10, 10, 10, -10, 10, -10, 10, -10, 0, 10, 10, -10, 10, -10, 0, 10, -10, -10, 0, 10, ]; -35329.5; [10, -10, 10, 0, -10, 10, -10, -10, -10, -10, 0, 0, -10, -10, 0, 10, 0, -10, 0, 0, 10, ];
0; 0; 0.9; -1046.09; 5761.63; 30; -55.7196; [-10, 10, -10, 10, -10, 10, 10, 10, 0, 0, 10, -10, -10, 10, -10, 0, 10, -10, 0, 0, 10, ]; -73.318; [-10, 0, -10, 10, -10, 0, 10, 10, 0, -10, 10, -10, -10, 10, 0, 0, 10, -10, -10, 0, 10, ]; -41111.4; [-10, -10, -10, 0, 10, -10, 0, 0, -10, 10, 0, -10, -10, 10, -10, 0, -10, 0, -10, -10, -10, ];
0; 0; 0.9; -6690.97; 59402.8; 31; -58.7369; [10, 0, -10, 10, 10, -10, 10, 0, 0, 0, 10, -10, -10, 10, 0, 0, -10, -10, -10, -10, 0, ]; -71.913; [-10, -10, -10, 10, -10, 10, 0, 0, 0, -10, 10, -10, -10, 10, -10, -10, 10, -10, -10, -10, 0, ]; -596878; [-10, -10, -10, 10, -10, 10, 0, 0, 0, 0, 0, -10, -10, 0, -10, -10, -10, -10, -10, -10, 0, ];
0; 0; 0.9; -2371.86; 17995.9; 32; -55.4013; [-10, 10, -10, 10, -10, 10, 10, 0, 0, 0, 0, -10, -10, 0, -10, 0, 10, 0, -10, 0, 10, ]; -73.3533; [-10, -10, 0, 0, 10, 10, 0, 10, 0, -10, 10, -10, -10, 10, -10, 0, 10, 0, -10, 0, 10, ]; -178634; [-10, 10, -10, 10, -10, 10, 0, 10, -10, 0, -10, -10, -10, 10, -10, 0, -10, -10, -10, 0, -10, ];
0; 0; 0.9; -134.19; 220.366; 33; -55.4013; [-10, 10, -10, 10, -10, 10, 10, 0, 0, 0, 0, -10, -10, 0, -10, 0, 10, 0, -10, 0, 10, ]; -72.7714; [-10, 10, -10, 10, -10, 10, 10, 0, 0, 0, 10, -10, -10, 0, -10, 0, -10, -10, -10, 0, -10, ]; -1678.71; [-10, 10, -10, 10, -10, 10, 10, 0, -10, 10, -10, 0, -10, 10, -10, 0, 0, 0, -10, 0, 10, ];
0; 0; 0.9; -214.728; 648.859; 34; -55.4013; [-10, 10, -10, 10, -10, 10, 10, 0, 0, 0, 0, -10, -10, 0, -10, 0, 10, 0, -10, 0, 10, ]; -73.5306; [10, -10, -10, 10, -10, 10, 0, 0, 0, 0, 10, -10, -10, 0, 0, 0, 10, 0, -10, -10, -10, ]; -6143.75; [-10, -10, -10, 10, 10, 10, 0, 0, -10, 10, 0, 10, -10, 10, -10, 10, -10, -10, -10, -10, 10, ];
0; 0; 0.9; -722.76; 4224.29; 35; -55.4013; [-10, 10, -10, 10, -10, 10, 10, 0, 0, 0, 0, -10, -10, 0, -10, 0, 10, 0, -10, 0, 10, ]; -71.9554; [-10, 10, -10, 0, 10, 0, -10, 10, 0, -10, 10, 10, -10, -10, 0, -10, 10, 0, -10, -10, 0, ]; -41119.7; [-10, 10, -10, 10, -10, -10, 0, 0, 0, 10, 10, 0, -10, -10, -10, 0, 10, -10, -10, 0, 10, ];
0; 0; 0.9; -156.906; 515.398; 36; -54.1248; [-10, 10, -10, 10, -10, 10, 10, 0, 0, 0, -10, -10, -10, 0, -10, 0, 10, -10, 0, 0, 10, ]; -71.6557; [-10, 10, -10, 10, 10, 10, -10, 10, 0, 0, 10, -10, -10, 10, -10, 0, 10, -10, -10, 0, 10, ]; -5090.16; [-10, 10, -10, 10, -10, 0, -10, 0, -10, 10, -10, 0, -10, -10, 0, 0, 10, -10, -10, 0, 10, ];
0; 0; 0.9; -215.948; 528.908; 37; -54.9118; [-10, 10, -10, 10, -10, -10, -10, 10, 0, 10, -10, -10, 10, 10, 0, 0, 10, 0, -10, -10, 0, ]; -72.2909; [10, 0, -10, 10, -10, -10, 10, -10, -10, 0, 10, -10, 10, 10, 0, 0, 10, 0, 0, -10, 0, ]; -4258.67; [10, 10, -10, 10, 10, 10, 10, 0, 0, 0, 10, -10, 10, 10, -10, 0, 10, 0, 0, -10, -10, ];
0; 0; 0.9; -906.942; 4949.9; 38; -54.9118; [-10, 10, -10, 10, -10, -10, -10, 10, 0, 10, -10, -10, 10, 10, 0, 0, 10, 0, -10, -10, 0, ]; -71.9554; [-10, 10, -10, 0, 10, 0, -10, 10, 0, -10, 10, 10, -10, -10, 0, -10, 10, 0, -10, -10, 0, ]; -35330.5; [-0, -10, -10, 10, -10, -10, 0, 0, 0, -10, 0, 0, -10, 10, 0, 0, 10, 0, 0, -10, 10, ];
0; 0; 0.9; -1726; 11035.8; 39; -53.8505; [-10, 10, -10, 0, -10, 10, 0, 0, 0, 0, 10, -10, -10, -10, -10, 0, 10, -10, -10, 10, 10, ]; -72.3917; [10, 10, -10, 10, -10, 0, 0, 0, -10, 0, -10, 0, -10, -10, 0, 0, 10, 0, 0, -10, -0, ]; -103542; [-10, 10, -10, 0, -10, 10, 0, 10, -10, -10, 10, 10, -10, 10, -10, -10, 10, -10, -10, -10, 0, ];
0; 0; 0.9; -605.249; 4103.04; 40; -59.0646; [10, 10, -10, 0, -10, -10, 0, 10, 0, 0, 10, -10, -10, -10, 10, 0, 0, -10, 0, -10, 0, ]; -71.1491; [10, -10, 10, 0, 0, -10, -10, 10, 0, -10, 0, 10, -10, -10, 0, 10, 0, -10, 10, 10, -10, ]; -41111.9; [-10, 10, -10, 10, -10, -10, -10, -10, 0, 0, 10, -10, -10, 0, -10, 0, 10, -10, 0, -10, 10, ];
0; 0; 0.9; -219.535; 625.915; 41; -59.0646; [10, 10, -10, 0, -10, -10, 0, 10, 0, 0, 10, -10, -10, -10, 10, 0, 0, -10, 0, -10, 0, ]; -73.475; [-10, -10, 0, 10, -10, -10, 0, 10, 0, 0, 0, 10, -10, 10, 0, 0, 0, 0, -10, -10, -10, ]; -5093.94; [-10, 10, -10, 10, -10, 0, -10, 10, 0, 10, 10, -10, -10, 0, 0, -10, 10, -10, -10, -10, 0, ];
0; 0; 0.9; -756.446; 4355.76; 42; -47.0865; [-10, 0, -10, 0, -10, -10, 0, 10, -10, 10, 10, -10, -10, 10, 0, 0, 0, -10, -10, 0, 0, ]; -76.0714; [-10, -10, -10, 10, 10, 10, 10, 0, 0, 0, 0, 0, -10, 10, -10, 10, 10, -10, -10, 10, -10, ]; -41107.7; [-10, 0, 0, -10, -10, -10, -10, -10, 10, 0, -10, 10, -10, -10, -10, 10, 10, -10, 10, 0, -10, ];
0; 0; 0.9; -982.27; 4605.63; 43; -47.0865; [-10, 0, -10, 0, -10, -10, 0, 10, -10, 10, 10, -10, -10, 10, 0, 0, 0, -10, -10, 0, 0, ]; -73.8766; [-10, -10, -10, 10, -10, -10, 0, 10, 0, 0, 10, 10, -10, -10, -10, -0, 0, -10, 10, 0, 10, ]; -35334.1; [-10, 0, -10, 10, -10, -10, 10, 0, 0, 10, 0, 0, -10, 10, -10, 0, 0, 0, -10, 0, 10, ];
0; 0; 0.9; -425.733; 1341.67; 44; -47.0865; [-10, 0, -10, 0, -10, -10, 0, 10, -10, 10, 10, -10, -10, 10, 0, 0, 0, -10, -10, 0, 0, ]; -71.6884; [-10, -10, -10, 10, -10, -10, 10, 0, 0, 0, -10, 10, -10, 10, 0, 0, 10, 0, -10, 0, 10, ]; -7369.68; [-10, 10, -10, 10, -10, -10, -10, 10, 0, 0, 10, 10, -10, -10, -10, 0, 10, -10, 0, 10, 10, ];
0; 0; 0.9; -516.881; 3508.65; 45; -47.0865; [-10, 0, -10, 0, -10, -10, 0, 10, -10, 10, 10, -10, -10, 10, 0, 0, 0, -10, -10, 0, 0, ]; -72.3967; [-10, 0, 0, 10, 0, -10, 0, 10, -10, 10, 10, -10, -10, 10, 0, 0, 0, -10, -10, -10, 10, ]; -35325; [-10, 0, -10, 0, 10, -10, -10, 10, 0, 0, 10, -10, 0, -10, -10, -10, 0, -10, -10, -10, 0, ];
0; 0; 0.9; -345.857; 1114.91; 46; -47.0865; [-10, 0, -10, 0, -10, -10, 0, 10, -10, 10, 10, -10, -10, 10, 0, 0, 0, -10, -10, 0, 0, ]; -76.9111; [10, -10, 10, 0, 0, -10, -10, 0, 0, 0, 10, -10, -10, 0, 0, 0, 10, -10, -10, 10, 10, ]; -8800.05; [-10, 10, -10, 10, -10, -10, 0, 10, 0, 0, 10, -10, -10, -10, -10, 0, 10, -10, 0, 10, -10, ];
0; 0; 0.9; -1964.7; 17759.1; 47; -48.3473; [-10, 0, -10, 10, -10, -10, 10, 10, -10, 0, 10, 10, -10, 10, 0, 0, 0, -10, 10, 0, 10, ]; -73.0844; [-10, 0, -10, 10, -10, -10, 10, 10, -10, 0, 10, 10, -10, 10, 0, -10, 0, 0, 10, -10, 0, ]; -178632; [-10, 0, 0, 0, -10, -10, 0, 0, -10, 10, -10, -10, -10, 10, -10, 10, -10, 0, -10, -10, -10, ];
0; 0; 0.9; -261.523; 610.666; 48; -48.3473; [-10, 0, -10, 10, -10, -10, 10, 10, -10, 0, 10, 10, -10, 10, 0, 0, 0, -10, 10, 0, 10, ]; -74.1961; [10, 0, 0, 0, -10, -10, -10, 10, -10, 0, 0, -10, -10, 0, 10, 0, 10, -10, -10, 10, 10, ]; -4196.32; [-10, -10, -10, 0, 10, -10, -10, 10, 0, -10, 10, 10, -10, 10, -10, -10, 10, -10, -10, -10, 10, ];
0; 0; 0.9; -284.737; 838.935; 49; -48.3473; [-10, 0, -10, 10, -10, -10, 10, 10, -10, 0, 10, 10, -10, 10, 0, 0, 0, -10, 10, 0, 10, ]; -72.95; [-10, 10, -0, 10, 10, 10, -10, 0, 0, 10, -10, -10, -10, 10, -10, 10, 10, 0, -10, -10, -10, ]; -7374.54; [-10, 0, -10, 10, -10, -10, -10, 0, -10, 0, 10, 10, -10, -10, 0, -10, 0, -10, -10, 0, 10, ];
0; 0; 0.9; -354.306; 1236.05; 50; -48.3473; [-10, 0, -10, 10, -10, -10, 10, 10, -10, 0, 10, 10, -10, 10, 0, 0, 0, -10, 10, 0, 10, ]; -72.9582; [10, 10, -10, 10, -10, 10, -10, 10, 0, 0, 10, 10, -10, 10, 0, -10, 10, -10, 10, -10, 10, ]; -8810.67; [10, 10, 0, 10, -10, -10, -10, 10, -10, 0, -10, -10, -10, 0, 10, -10, 10, -10, -10, 10, 0, ];
0; 0; 0.9; -717.647; 3289.32; 51; -48.86; [10, 0, 0, 0, 0, -10, 10, 10, 0, 0, -10, 10, -10, 10, -10, 0, 10, -10, -10, 0, 10, ]; -72.9817; [10, 0, 0, 10, -10, -10, -10, 10, 0, 0, 0, -10, -10, 10, 10, -10, 10, -10, -10, 10, 10, ]; -30240.4; [-10, 10, -10, 10, -10, -10, 0, 0, -10, 10, -10, -10, -10, 10, -10, 10, -10, 0, 10, -10, -10, ];
0; 0; 0.9; -2112.83; 10387.6; 52; -48.86; [10, 0, 0, 0, 0, -10, 10, 10, 0, 0, -10, 10, -10, 10, -10, 0, 10, -10, -10, 0, 10, ]; -72.9101; [10, 10, -10, 0, -10, -10, 0, -10, 0, -10, 10, 10, -10, 10, 0, 10, 10, -10, 10, 10, 10, ]; -89619.9; [-10, -10, 0, 0, -10, -10, -10, 10, 0, 0, 10, 10, -10, 10, 0, -10, 10, -10, 10, -10, 10, ];
0; 0; 0.9; -2273.02; 17983; 53; -48.86; [10, 0, 0, 0, 0, -10, 10, 10, 0, 0, -10, 10, -10, 10, -10, 0, 10, -10, -10, 0, 10, ]; -73.9712; [-10, 0, 10, 10, -10, 10, -10, 10, 0, 0, 10, 10, -10, -10, 0, 10, 0, -10, 10, 10, 0, ]; -178631; [-10, 0, -10, 0, -10, -10, -10, 0, -10, 0, -10, -10, -10, -10, -10, -10, -10, 0, -10, 10, -10, ];
0; 0; 0.9; -436.557; 3002.58; 54; -48.86; [10, 0, 0, 0, 0, -10, 10, 10, 0, 0, -10, 10, -10, 10, -10, 0, 10, -10, -10, 0, 10, ]; -74.4899; [10, -10, 10, 10, -10, 10, -10, 10, 0, 0, 0, 10, -10, -10, 0, 10, 0, -10, 10, 10, 0, ]; -30241.5; [-10, 0, 0, 0, 10, -10, -10, 10, -10, 0, 0, -10, -10, -10, 0, 0, -10, -10, -10, -10, -10, ];
0; 0; 0.9; -2150.56; 16052.6; 55; -57.3155; [-10, 10, 0, 0, 10, -10, 0, 0, 0, 0, 10, 10, -10, 10, 0, -10, 0, 0, 10, -10, -10, ]; -72.3261; [-10, 10, 0, 10, 10, -10, 0, -10, -10, 0, -10, 10, -10, 10, -10, 10, 10, -10, 10, -10, 10, ]; -156580; [-10, 10, 0, 10, 10, -10, -10, 0, 0, 10, -10, -10, -10, -10, -10, 10, 0, -10, -10, -10, -10, ];
0; 0; 0.9; -255.969; 731.066; 56; -56.2191; [-10, 10, -10, 10, 10, -10, -10, 10, 0, 0, 10, -10, -10, 10, 0, 0, 10, -10, -10, -10, 10, ]; -74.3934; [-10, -10, -10, 10, 0, -10, -10, 0, 0, 0, 10, 10, -10, 10, 0, 10, 0, 0, 10, 10, -10, ]; -5092.86; [-10, 10, 0, 0, 10, -10, 0, 0, -10, 10, -10, -10, -10, 10, -10, 10, -10, 0, -10, -10, -10, ];
